,opinion,mes,año,retroalimentacion
2878,"El servicio de Daniel Chávez nos pareció excelente , el café el lugar y sobretodo la atención de todo el personal nos pareció de primera. Volveremos a más reuniones con compañeros y amigos.  Espero no cambien .",5,2019,1
2879,Nuesteos meseros fueron Alejandro zarraga y Bruno el servicio fue excelente las recomendaciones del sr.alejandro fueron muy buenas somos huéspedes del hotel ejecutivo y todo estuvo a la altura las fotos maravillosas gracias por todas las atenciones.,5,2019,1
2880,"Acudí el día de hoy a desayunar antes de acudir al trabajo , la comida muy rica y la atención del joven César Torres y la señorita estrella , es un lugar muy tranquilo y la comida para todos los gustos , cada que tengo la oportunidad acudo y me quedo con un buen sabor de boca . Excelente servicio",5,2019,1
2881,"Estubo muy bonito el otel y el lugar me gusto mucho los servisios de Miriam Vázquez la decoración el baño,la habitación, la comida las enchiladas muy ricas me senti muy agusto a mi pareja y ami nos encanto todo",5,2019,1
2882,"excelente ubicación en el centro de la ciudad de mexico,  muy lindas las instalaciones y  la atención de primer nivel. desde que llegamos las personas de recepcion fueron muy amables y atentas con nosotros y nustros hijos. muchas gracias",5,2019,1
2883,"El hotel muy lindo, bella arquitectura, me atendio la seńorita karen torres, muy amable excelente servicio. Me recomendo el menú sabores de mexico, precio accesible y el personal muy atento, vitral realmente bonito",5,2019,1
2884,Un hotel con excelente ubicación pero si vienes con auto es un viacrucis por que cierran calles y el estacionamiento del hotel es público y no hay anuncio que te indique. Las habitaciones son lindas pero los accesorios viejos y falta luz y espejos para arreglarte.,12,2013,1
2885,"Todo estuvo bien, sin embargo las cortinas y en si el mobiliario tiene mucho polvo, en verdad ¡. Mi hijo es asmatico y de forma inmediata lo identifico y tosio toda la estancia ( 3 dias ). Si necesitan, al menos cambiar las cortinas y sacudir todo el mobiliario al menos una ves a la semana.",11,2013,1
2886,Un hotel casi fantástico por su decoración estructura y conservación. A 20 m del Zócalo con una terraza inmejorable para cenar o tomar alguna copa con la mejor vista del centro histórico. Las habitaciones amplias limpias y muy confortables. El servicio muy bueno al igual que el desayuno. Su ubicación permite desplazarse caminando a las diferentes atracciones del Centro Histórico.,11,2013,1
2887,"Un excelente hotel, súper bien ubicado, exactamente enfrente del zócalo, las habitaciones sumamente grandes, muy buenos colchones, sabanas, almohadas, el baño muy espacioso, es un hotel antiguo pero que te ofrece muy buena calidad, en la parte central del hotel tiene un vitral muy bonito. El único puntito en su contra es que no cuenta con estacionamiento propio o al menos te lo cobran. En términos generales un hotel sumamente recomendable y mas si nos gusta hacernos sentir en el pasado.",10,2013,1
2888,"El lunes y el martes tuvimos unas sesiones de trabajo en diferentes salones con la Secretaria de Transporte y Vialidad para determinar el Plan de Transporte y Vialidad para mejorar todos los servicios de transporte y la protección de peatones y ciclistas , Este sobrio hotel tiene un magnifico servicio y atención , los desayunos y cofre breaks estuvieron excelentemente servidos , así como la comida el el salón Principal el día martes servida con toda clase de platos mexicanos , ensaladas y antipastos , sin faltar los excelentes postres y frutas , el servicio magnífico y expedito , no duden en hacer cualquier evento en este magnifico hotel , recomendable al 100 % , muchas gracias a la srita Cinthya de la recepción que rescato mi teléfono celular que deje cargando y se lo entrego a,…",10,2013,1
2889,"El servicio de todas las personas que ahi trabajan es excelente, las habitaciones estan hermosas y bien cuidadas, el lobby es espectacular, la vista desde el restaurante asi como su comida no dejan nada que desear (las mimosas en el desayuno son muy buena idea). Si visitas la ciudad de Mexico este es uno de los mejores hoteles para hospedarse en la zona aledana al zocalo.",1,2014,1
2890,"Quiero reconocer a todo el equipo que labora en este maravilloso hotel, recepción, concierge, restaurant, camaristas todos fueron muy amables e hicieron que fuera un viaje muy agradable y que disfrute junto a mi familia, nos sentimos muy especiales y mas con los detalles que tienen, desde un dulce mexicano, la copa de vino y hasta mi hija quedo feliz con el teddy que le obsequiaron. Gracias por que formaron parte de una GRANDIOSA EXPERIENCIA.",12,2013,1
2891,"Estuve hospedada con mi mamá la semana pasada por dos noches en este magnifico hotel el cual esta en excelente lugar ya que todo esta muy cerca tiendas museos etc y en el zócalo la pista de hielo que por la temporada estaba montada, el servicio fue excelente desde nuestra llegada  en la entrada un botones nos recibió con un amable bienvenidos y nos ayudo inmediatamente con el equipaje y al llegar a la recepción nos anuncio por nuestro apellido y estando ahí nos dieron nuevamente la bienvenida con una copa de champagne, la señorita recepcionista siempre fue muy amable  la habitación muy grande con dos camas como la solicitamos y la vista fue muy agradable con unos murales simulando un parque y tres fuentes muy agradable, el concierge fue muy servicial nos ayudo con todas las,…",1,2014,1
2892,"Nos hospedamos por 2 dias ( 27 y 28 de Dic 2013 ), alquilamos 2 cuartos uno de ellos no funcionaba la llave de la regadera ósea no podíamos darnos una ducha y teníamos urgencia porque teníamos que atender una obra de teatro el mismo día que llegamos, después llamar 3 veces nos atendieron y después de intentar repararlo toda la tarde decidieron cambiarnos de cuarto por la noche y casualmente nos colocaron en un cuarto que estaba sobre un salón de eventos y para suerte esa noche tenían boda con música en vivo muy fuerte por lo consiguiente no pudimos dormir hasta las 3 am que paro la música. El taxi que nos proporciono el hotel nos dejo en el teatro equivocado tuvimos que tomar otro y casi perdemos la función. Un contacto eléctrico de pared suelto. Restaurante en la terraza,…",12,2013,0
2893,"Excelente la atención desde que uno llega hasta que sale, en particular la de Cintya, Enrique y Salvador. Muy atentos a lo que necesitas. En cuestión de taxis ejecutivos muy buenos. Y el restaurante de la Terraza, fantástico!",12,2013,1
2894,"Muy buena comida, variada, gran vista y atención. Excelente servicio de Maria y Jesus. Los postres deliciosos 😋 y sin olvidar las mimosas. El hotel bellísimo por adentro y por afuera excelente elección para venir a festejas cualquier evento.",5,2019,1
2895,"Excelente atención de Ernesto Cruz, la comida muy rica, con vista al Zócalo. Te hacen huevos al gusto y el bufete aún que no muy basto, está muy rico. Los jugos muy sanos y deliciosos. Un buen lugar para pasar un rato agradable con la familia.",5,2019,1
2896,El hotel muy bonito el buffet muy rico solo una sugerencia alguna guisado sin picante el servicio del personal excelente pero sobre todo Miriam vazquez muy atenta en todo momento recomiendo visitar el hotel y la cafeteria gracias..... Por las atencionds regresare pronto,5,2019,1
2897,"Desde que llegamos la atención fue muy buena, la Sta. Yolanda Flores nos atendió excelentemente, y esto nos motiva a regresar más continuamente; y con mucho gusto se lo recomendaría a mis conocidos y personas cercanas. ¡Excelente!",5,2019,1
2898,Recomiendo comer en el restaurante del Gran Hotel muy buen servicio cuentan con bufet y a la carta todas las personas que laboran son muy atentas y amables la comida tiene buen sabor fuimos atendido por la Señorita Yolanda Flores,5,2019,1
2899,"El inmueble es magnifico la atención excelente de todo el personal y ago especial mencion de nuestro mesero Daniel Chávez, y los alimentos de lo mejor.  Los recomiendo al 100 porciento y volveremos.  Gracias.",5,2019,1
2900,Me gustó la atención de Yolanda flores Martinez el lugar es muy hermoso la atención de la capitana Berenice Robledo estuvo al pendiente el desayuno excelente un lugar muy agradable me hicieron sentir muy a gusto gracias por la atención,5,2019,1
2901,"Agradable visita al centro histórico, pasando a desayunar al gran hotel ciudad de México, quiero agradecerle mucho al mesero César Torres por su atención y maravilloso servicio!! Un restaurante imperdible en la CDMX 10/10!",5,2019,1
2902,"Excelente,un lugar muy acogedor con historia,admirable arquitectura y un Buffet variado y delicioso. Todo esto complementado con el trato humano,la atención y el servicio del personal se daniel chavez y el chef adalberto rico ¡¡¡  seguro regresaremos !!!",5,2019,1
2903,"Excelente servicio y trato por parte de nuestro mesero Ernesto Cruz. Excelente calidad en los alimentos, muy frescos y preparados al momento y por último; xcelente vista de la cafetería de este hotel tan antiguo, muchas felicidades ",5,2019,1
2904,"Me es grato decir que la estancia fue muy buena, me sorprendio la forma tan amigable en la que me asistieron los Sr. Cintia,Roberto y Marco del area de recepción, me dejarón la sensación que era parte de este lugar, felicito a todos en general y invito a que conozcan este hotel y esta maravillosa ciudad.",11,2013,1
2905,"Nos hospedamos en diciembre, la habitacion increible, tenia una vista impresionante de la plaza del Zocalo y la decoracion de navidad bellisima. el personal del hotel te hace sentir mucho mejor que en casa, desde el champagne al hacer chek in hasta los dulces mexicanos. Siempre contaras con una sonrisa de todo el personal y la mejor actitud para apoyarte. Realmente es un hotel de ensueño donde siempre puedes contar con ayuda para salir a conocer la ciudad o viajar a los diferentes lugares de la ciudad. volveremos a repetir esta experiencia sin duda alguna.",12,2013,1
2906,Un hotel con gran ubicacion y excelente personal. Muchos lugares turisticos a unos minutos estas en el  centro de todo. Decoracion de pincipios de siglo XX. Muy recomendable para conocer la ciudad esta frente al palacio de gobierno la catedral y zonas arqueologicas  no dejes de visitar el museo que esta dentro del edificio de gobierno. Para comer conoce el Cardenal muy cerca del hotel puedes ir caminando. Ha el hotel esta en una calle peatonal por lo que no puedes llegar en auto,1,2014,1
2907,"desde que llegas a hospedarte a atención es muy buena, te consienten, hacen sentirte mejor q en casa, desde los recepcionista hasta la camarista hacen mas de lo posible para hacerte sentir muy bien, los cuartos muy limpios las instalaciones muy acogedoras, en general les recomiendo si vienen a la ciudad de México este  lugar para vivir una experiencia tan agradable como yo la viví.",12,2013,1
2908,"Excelente hotel, es hermosisimo, me encanto, es un hotel que cubrió todas mis expectativas, lo súper recomiendo, su estancia será muy agradable, no dejen deben faltar a este hotel cuando visiten México, muy recomendable para familia y si es amigos igual excelente.",1,2014,1
2909,"Nos recibieron con un agasajo,El personal maravilloso, superó mis expectativas. Cenamos en la terraza con una vista espectacular. Muy buen servicio. El personal nos facilito en todo momento nuestra estadía. Muy recomendable y de muy buen nivel.,",2,2014,1
2910,"Mi esposo, mis hijos yo estuvimos hospedados a finales de diciembre del año pasado en este majestuoso Hotel, encontramos una promoción vía web la cual nos encanto y fue así como decidimos reservar. A nuestra llegada nos percatamos de la excelente atención de el equipo de botones, Sergio y Salvador nos apoyaron durante nuestra estancia y nos brindaron momentos muy agradables además de que nos platicaron la historia del Hotel a través del elevador panorámico, mis hijos quedaron encantados. El servicio en general es excelente, en la recepción nos atendió el Sr. Enrique y Roberto, siempre con una gran sonrisa y buena actitud. La habitación maravillosa, pudimos apreciar el Zócalo y su bella decoración de navidad y año nuevo. El servicio en la cafetería del hotel bastante bueno, la,…",12,2013,1
2911,"Viaje a Mexico por trabajo y la empresa me hospedo en este hotel durante dos noches, siempre me envian a alguna cadena americana por motivos contratos, pero esta vez me dieron la posibilidad de elegir y elegi en este estupendo hotel por recomendacion. Si quieren un hotel con un buen servicio, este es el lugar, mas aun si vas a trabajar.",10,2013,1
2912,"Mi madre, mi esposo, mi hijo y yo visitamos el gran restaurante La Terraza de este bello hotel hace una semana y disfrutamos de la gran vista y de su brunch. El servicio excelente por parte de los gerentes. Nuestra mesera no recuerdo muy bien el nombre me parece que es Maria, excelente atención de su parte. Los alimentos estuvieron excelentes, solo hubo algo que real mente me desagrado muchísimo. Hubo una cocinera que con todo el cinismo o descaro, enfrente de los comensales estaba acomodando los alimentos directamente con sus manos sin usar unas pinzas o al menos unos guantes. Eso sucedió en la línea de alimentos fríos, primero fueron los quesos y después de un rato las lechugas. No pregunte su nombre de la cocinera, pero era una señorita delgada y chaparrita, usaba lentes. Sin,…",1,2014,1
2913,"Mi esposo, bebe y yo nos hospedamos tres noches en este bello hotel. Reservamos una habitación doble la cual es muy amplia y resultó una agradable sorpresa para nosotros. La recepción mandó la cuna que pedimos enseguida y en general todos los empleados siempre fueron amables y eficientes. El hotel no cuenta con rampa para discapacitados pero los jóvenes empleados nos ayudaron la mayoría de las veces a cargar la carreola. Los restaurantes estuvieron excelentes con precios muy accesibles. Almorzamos y cenamos en el restaurante la Terraza y nunca defraudó con la vista, el trato y la comida. Los desayunos los hicimos en el café del hotel el cual ofrece paquetes muy completos a buen precio. Agradecemos también el lindo detalle de dejar un pedazo de chocolate mexicano sobre las camas.,…",1,2014,1
2914,"Excelente servicio que nos brindaron María y Jesús. Visitamos de Sonora este maravilloso hotel, nos vamos maravillados del servicio y la atención de su personal. El hotel del siglo XVIII la herradura y vitrales son hermosos y elegantes.",5,2019,1
2915,Cenamos la especialidad de la casa Chuleton La Terraza esta riquisimo y muy recomendable. Excelente servicio por parte de Maria y Jesus. Las margaritas de sabor estan deliciosaa y de muy buen tamaño. Con gusto regresaremos a degustar de la gran variedad de platillos q ofrecen,5,2019,1
2916,"Increíble experiencia, muy buena comida y también un excelente servicio en especial por Jesús y Maria :) estamos muy felices y esta en un buen lugar frente a palacio.   Excelente parrillada que ofrecen.",5,2019,1
2917,Excelente lugar para pasar una comida agradable! Excelente recibimiento de parte de su personal en especial de la srita Estrella G. El buffet fue una experiencia muy grata e inolvidable! En especial sus grandes vitrales que iluminan con sus gloriosos colores la sonrisa de mi bella esposa.,5,2019,1
2918,"Sin lugar a dudas fue una grata experiencia, el hotel está muy bonito y elegante, que decir de la cena y la extraordinaria atención de Montserrat, excelente trato definitivamente lo agregaré a uno de mis sitios favoritos",5,2019,1
2919,Excelente el servicio que me brindó Miriam Vázquez visitamos y esta muy bonito el hotel y genial el servicio todo me encantó la comida las habitaciones mi pareja le gusto mucho el viaje ya este hotel de doy un 10,5,2019,1
2920,"Excelente comida, el lugar limpio y agradable, se come muy agusto, el servicio de nuestro mesero Ernesto cruz lira excelente, su atencion invita a regresar muy pronto y a recomendar a nuestros amigos y familiares a visitarlos.",5,2019,1
2921,"Los invitamos a venir a este hernoso lugar donde la atencion de daniel chavez y miriam a sido exelente y el buffet muy rico   estubimos muy bien atendidas volveremos a festejar aqui  ,agradecemos toda la atencion .",5,2019,1
2922,"Excelente servicio y buena comida. El buffet es una gran opción para desayunar en familia con una gran vista al Zócalo de la ciudad, recibimos una maravillosa atención por parte de joven Joseph Fierro, siempre atento ante cualquier solicitud.",5,2019,1
2923,"Un lugar romantico y de una excelente vista del Zócalo,el palacio y la catedral de Mexico,  el servicio de los meceros Maria y Jesus y el capitan César es excelente, visite varios restaurantes en la ciudad, pero este tiene la mejor carne (el chuleton la terraza) y una expectacular cremade hoja santa. recomendado al 100% pasar a cenar.  Venimos de Guatemala y cuando regresemos sin duda pasaremos a comer de nuevo.",5,2019,1
2924,"Al llegar me gustó el recibimiento del bell boy al indicarme la ubicación del restaurante la terraza, al llegar muy amables las hostess al darnos la bienvenida y presentarse Diana y Paola y dirigirme inmediatamente a mi mesa y ahí  el mesero Luis muy cortes y la comida muy buena me gusto mucho la vista al zócalo es espectacular mi familia y yo quedamos encantados felicitaciones. ",3,2014,1
2925,"Vamos primero a ver porqué no parece hotel. El exterior parece uno de esos palacios de los años 1800`s, construido con cemento y ladrillos. Muros gruesos y techos adornados con gigantescos candiles. Lo bonito de todo esto es la conjunción de lo antiguo con lo moderno de nuestro tiempo. Es muy interesante apreciar como se aprovecho el diseño moderno a las necesidades del modernismo.  Los cuartos son magníficos. Baños amplios, servicios de primera, y a pesar de estar a una cuadra del Centro de la Ciudad de México, no hay mucho ruido ni mucho tránsito vehicular.  El hotel cuenta con dos restaurantes a los cuales no pudimos asistir, pero cada vez que caminábamos cerca de ellos, se nos antojaban los platillos que veíamos en las diferentes mesas.  Los transportes de servicio al,…",1,2014,1
2926,"Estuvimos con mi esposa 11 días en el Hotel; desde el 28 de Enero al 8 de Febrero. Teníamos muy buenas referencias, por opiniones leídas en Trip Advisor. Sinceramente, nuestra estadía y los maravillosos momentos vividos, superaron ampliamente nuestras expectativas. Excelente ubicación; muy cerca de lugares típicos; con mucha cobertura policial, lo que le hace muy seguro.  La habitación, muy grande , cómoda, de buen nivel. Teníamos muchas ganas de probar la comida mexicana. Tanto la cafetería al desayuno, como almuerzo y cena en el Restaurant Terraza, nos sorprendieron gratamente. Por la variedad y calidad de sus platos. El chef Silvestre, es de un altísimo nivel. El punto más alto es la extraordinaria amabilidad de todo el personal.  Destaco y agradecemos - junto con mi esposa ,…",2,2014,1
2927,"Me hospede con mi familia 3 noches, el diseño del lobby y la historia que tiene el hotel es realmente impresionante, con inmejorable ubicacion frente al zocalo. Probe la comida en el cafe y el restaurante de la terraza y esta muy buena en ambos. El staff (en particular Salvador el boton) muy agradables y serviciales Altamente recomendable !!!.",2,2014,1
2928,"Me hospedé en el hotel el fin de semana pasado, la atención por parte del personal es excelente, los amenities muy buenos, la limpieza excelente, la calidad de alimentos muy buena, en general la verdad es que aunque el hotel es un poco viejo, el trato y la atención al cliente son excelentes.  El único problema que tuve durante la estadía es el estacionamiento, además de lento y caro, el trato y atención del personal del estacionamiento es nefasto, por ésta razón es que no califico al hotel como excelente, ojalá tomen cartas en el asunto ya que es triste que un aspecto tan menor como el servicio de estacionamiento demerite el gran trabajo y servicio del hotel.  Recomiendo ampliamente el hotel, pero ojo con el estacionamiento.",2,2014,1
2929,"Nos hospedamos mi familia y yo, gozando de una atencion excelente por parte del personal, tanto en recepcion-restaurante,  que nos sentiamos con trato ¡especial! Ademas nuestra recamarera Kathy nos dejaba nuestras habitaciones impecables, disfrutando de un descanso placentero.  Las instalaciones asombrosas, bellas,  vista del restaurante hacia el zocalo grandiosa.  Proximo viaje al DF nos volveremos a hospedar en este  ¡gran hotel!   J T Mora R",4,2014,1
2930,"El lugar más bello para hospedarse, pasar la noche en una habitación de lujo, desayunar en la terraza con una vista espectacular al zócalo y salir a conocer la belleza de nuestro patrimonio  arquitectónico en el centro histórico de la ciudad de los palacios. El servicio es excelente, lleno de  pequeños detalles que me invitan a regresar, muy satisfecho con la experiencia. Excelente",4,2014,1
2931,"A la Gerencia del Hotel:  Me dirijo a ustedes para comunicarles mi satisfacción por la calidad del servicio que ofrecieron para mi y mis familiares en los días de nuestro hospedaje en el Gran Hotel Ciudad de Mexico (Marzo 12 al 15, 2014). Fue una buena decisión, gocé de la paz y tranquilidad que necesitaba, en todas sus instalaciones se siente una paz incomparable ademas de la belleza de las instalaciones que es inigualable. Esto definitivamente, sumado al excelente servicio del personal, me permitió enfocarme en mi evento que efectue en su salones Velasco Villapando y Gran Salon I, donde fue asistida por la Srita Lorena Gonzalez a quien quiero reconocer por su dedicacion y profesionalismo.  Lorena fue el pilar de mi boda, sin ella nada hubiera sido igual.  Kudos a Lore!!!!   ,…",3,2014,1
2932,"yo no me hospede en este hotel, solo visite el restaurante ubicado en la terraza para tomar unas fotos ya que esta panoramica del Zócalo de la Ciudad de México es maravillosa!! y acalorada decidi pedir algo ligero y llenador al mismo tiempo, me sugirieron una sopa de tortilla, acepte la sugerencia pensando en que el gusto que me iba a dar de comer y disfrutar de la vista me iba a costar!. Empece a ver un desfile de Chef y cocineros viniendo hacia mi, cada uno con una charolita en su mano, y me empezaron a preparar a mi gusto la sopa con la cantidad de ingredientes que yo queria, me hicieron sentir tan especial y bien atendida. Disfrute mi sopa y mi bebida, y dispuesta a pagar por la atencion que me estaban brindando, pedi mi cuenta, que fue otra sorpresa, era economico!!, un,…",5,2013,1
2933,"7 viajes a Mexico DF y al fin la posibilidad de hospedarme en el Gran Hotel ,muy brevemente lastimosamente...si ya conocia el Hotel por haberlo visitado...una verdadera joya en el corazon de Mexico...sentirse tan bienvenido por el recibimiento de TODO el personal que nos atendio, incremento este placer...desde la entrada con el portero, los bell boys, la amabilidad y nocion de servicio de todo el personal de recepcion (recuerdo el nombre de Estefania Garcilazo)...sin olvidar la delicada mucama que nos alisto la habitacion para la noche...una experencia magnifica por el Hoetl en si, la profesionabilidad y amabilidad de su personal y la excelente ubicacion...Gracias",3,2014,1
2934,"Miriam vazquez Daniel Chavez Excelente servicio por parte del personal  Con mucho gusto recomiendo visitar el restaurante  Alimentos de muy buena calidad, así como la presentación de los mismos El lugar es muy bonito y acogedor Si en algún momento se encuentran cerca del centro histórico de la ciudad de México no duden en visitar este lugar hermoso que data del año 1985",5,2019,1
2935,"El servicio de Daniel chavez y Miriam vazquez Nos pareció excelente ,los alimentos muy ricos y suficientes el lugar hermoso y en general todo muy muy bien  ,volveremos pronto como siempre gracias por todo.",5,2019,1
2936,Gracias a Daniel Chavez Miriam Vásquez por su cordial atención. Muy buen precio y buffete delicioso. El lugar muy bonito y tranquilo. El lugar es muy recomendable en pleno centro histórico de la ciudad de la Mexico.,5,2019,1
2937,Un Hotel muy hermoso mi esposa y yo quedamos maravillados desayunamos en la cafetería muy rico el desayuno y el café queremos felicitar al chef Cristian chavez por la preparación de los frijoles y a Míriam Vázquez por su servicio gracias regresaremos pronto,5,2019,1
2938,"Excelente servicio, ambiente y ubicación. Acudí a la terraza y el trato de Monserrat fue muy amable y servicial, muy recomendable para acudir con amigos, familiares o pareja, sin duda volvería a visitarlos!",5,2019,1
2939,"Me acabo de hospedar en el hotel y verdaderamente es un lugar con mucha historia de México.  Se encuentra muy bien cuidado y tiene elementos que en ningún otro hotel puedes encontrar. (Como los dos elevadores de 1900). Para saber mas del hotel después de mi visita me puse en contacto por correo con el servicio a clientes con la Srta,Montserrat Estrada, que me dijo que podíamos enviarme mas información y lo cual hizo hasta mi casa. Estoy muy satisfecho con este servicio que brindan para que los huéspedes puedan saber más de este pedazo de historia de México.",5,2019,1
2940,"El lugar es muy agradable, la vista y el servicio, maria y jesus son muy atentos les recomiendo para pasar un rato agradable y conocer este hotel, prueben las margaritas de guayaba y Jamaica muy recomendables, volveremos sin duda",5,2019,1
2941,"Este hotel es una maravilla, muy buenos servicios, limpieza, amabilidad de los colaboradores, espectaculares vistas panorámicas del centro histórico, así como de la catedral y explanada, un agradecimiento especial para Monserrat Castillo, por su excelente servicio y atención, súper recomendado para estar con amigos y/o tratar asuntos de trabajo. ",5,2019,1
2942,"Recomendamos el lugar, el hotel es encantador, Ernesto Cruz  fue muy atento y el bufete estuvo bueno. Si vienen al zócalo vale la pena hacer una escala en el Hotel. Regresaremos pronto y visitaremos la terraza.",5,2019,1
2943,"Excelente servicio por parte de Cesar Torres, todo el tiempo estuvo pendiente de nosotras, el buffet riquísimo, una felicitación al chef, los alimentos frescos, sabor muy delicioso, el pan frances y el pastel de cumpleaños estaba deliciosos, sobre todo el gran detalle de traerlo a mi mesa, Muchas gracias Cesar !!!!",5,2019,1
2944,"La visita al hotel fué excelente, la imagen de lujo del edificio, la atención del personal, en especial Salvador quien nos recibió al arrivo y estuvo atento todo el tiempo, Sergio y Jose Luis en la recepción, Pauletd en el restaurant con sus consejos de turismo, excelentes, Noemí la camarista, con su gusto por la limpieza y el orden en nuestra habitación, y en especial a Luis quien estuvo a cargo y nos atendió en nuestra cena romántica, con las gratas explicaciones enviadas por el chef, el cual nos dió la más grata experiencia culinaria que hemos disfrutado mi esposa y yo. FELICIDADES a todos y continuen por ese camino de atención al público.",4,2014,1
2945,"Destaco, en lo atinente a la atención recibida, la predisposición y amabilidad que brindaron Esteban y Hugo, en el área destinada a tomar el desayuno, durante cada mañana de nuestra estancia. El edificio se encuentra en muy buenas condiciones, el personal es muy atento, la limpieza y el orden son notables y la localización es óptima. El servicio de Internet es muy bueno y se cuenta con un par de equipos a disposición en planta baja las 24 hs., sin perjuicio que la señal disponible en la habitación es de buena intensidad.",4,2014,1
2946,"Hola Amigos del Gran Hotel, quiero agradecerles y felicitarlos por el excelente servicio que me brindaron durante  mi estancia, cuidando de cada detalle, en especial por estar tan pendiente de mi durante el contratiempo de mi vuelo, Muchas gracias a todos... a Estephania Garcilazo por su seguimiento vía web y responder mis mail, a Beatriz y todos los chicos conserjes, disculpen que no recuerde el nombre de todos, A Nohemy que mantenía mi habitación super, al chico que me transporto del aeropuerto hotel y vicerversa ( Creo que se llama Alan ) Excelente atención. Muchas Gracias por todo fueron unos días espectaculares espero volver muy pronto. Saludos.",4,2014,1
2947,"Excelente lugar para hacer fiestas, el chef del hotel es buenísimo y las habitaciones son de lujo.  Inigualable lugar. El estscionamiento puede ser algo caro pero te dan la facilidad de sellar el boleto para un precio más accesible.  Mención especial para Lorena González, organizador de eventos y toda su gente.",4,2014,1
2948,"Nuestra estancia fue muy buena en México City, lo único mal fue que habían obras en la calle y no hay doble acristalamiento así que no se pudo dormir la última noche. El personal del hotel fue muy comprensivo y nos hizo un gesto comercial para compensar.   Lo mejor del hotel fue el desayuno incluído, fuimos atentidos por Esteban todas las mananas y nos trato como si fueramos unos reyes. Muy majo y siempre muy amable, nos encanto!  También cogimos el paquete con la excursion hacia Teotihuacan, aunque a principio parecio que no estaba muy bien organizado. (tuvimos que esperar un buen rato en el lobby sin saber si de verdad estabamos en la lista y quien iba a venir a buscarnos) . Esta excursion acabo siendo genial con un guía muy majo. bilingue en espanol e ingles, tenia muchisimas,…",2,2014,1
2949,"el 27 de junio en la pagina internet del hotel encontré el numero y  marque para reservar,me comunicaron con Alejandro reyes de reserva,hice mi reserva por el dia siguente y quedamos con pago en efectivo, al llegar en la reception del hotel no encontraban mi reserva, marcaron a no se quien y finalmente mi reserva era en otro hotel a 20 menutos de taxi, esto yo no lo sabia y como única solución que me dio la reception fue que tenebamos que irnos en el otro hotel o pagar la diferencia(el doble)para quedarnos en el hotel que yo elegi, afortunadamente no había dato mi números de tarjeta y pude borrar todo, tuve que buscarme otro hotel por mi cuenta con maletas,mi esposa,mi suecra y una bebe de un ano sin alguna ayuda...esto fue el tratamiento que me dieron..de 5 estrellas...mas,…",6,2014,0
2950,Excelente hotel por su ubicacion previligiada frente al Zocalo y una arquitectura bellisima. Cabe destacar la atencion de su personal en especial al Sr. Renato de quien guardo un excelente recuerdo. Viaje a principios de Mayo y me aloje 3 dias.,5,2014,1
2951,Hermoso lugar con detalles que hacen que la vista se deleite con la decoración que se tenía hace mucho y que logran que su estancia sea una agradable experiencia; la perfecta combinación del mundo presente y pasado en un solo sitio.,6,2013,1
2952,un comida deliciosa y una vista espectacular del zocalo de la ciudad de Mexico he ido en diferentes epocas del año y la decoracion es hermosa y la vista espectacular he ido tanto a desayunar como a comer y es comida mexicana gourmet,12,2013,1
2953,"Quiero invitar a todos los que me lean a visitar el Restaurant Terraza del Gran Hotel Ciudad. Quede gratamente sorprendido ante el profesionalismo y calidad del servicio y alimentos. Aprovechando las vacaciones de Semana Santa, mi familia y yo, tuvimos la oportunidad de probar la exquísita mariscada el día 18 de abril. Agradezco las atenciones del Gerente Escamilla y del mesero Alfredo Guzmán y así mismo del chef Silvestre que se acerco a nuestra mesa para verificar que los alimentos fueran de nuestro agrado. ¡Enhorabuena!",4,2014,1
2954,"Exente servicio, por la señorita Miriam muy atenta y rápida. Por el desayuno de calidad, productos frescos con gran variedad y ambientación agradable, los roles de canela glaciados muy ricos, con el café descafeinado.",5,2019,1
2955,"Servicio excelente por parte de María y Jesús, la parillada muy rica al igual sus complementos, el lugar súper lindo el hotel de época no duden en visitarlo, no cabe duda que volveríamos. Viernes y lunes  de parrillada, fines de semana brunch y nos recomendaron carta los días martes, miércoles y jueves",5,2019,1
2956,Excelente servicio de María y Jesús.  Disfruten de las deliciosas margaritas y guacamole! El hotel es precioso.  Definitivamente hay que volver!  El vitral es maravilloso y con una vista preciosa desde la Terraza.  Volveremos desde Costa Rica.,5,2019,1
2957,"El servicio otorgado por el Sr Emanuel, la Srita. María y el Sr Jesús fue excelente, la salsa que nos preparó el Chef Ariel Oliver una delicia, muy buen servicio y gran calidad en sus platillos. Altamente recomendable.",5,2019,1
2958,"Precios justos, lugar muy cómodo. El mesero Daniel chavez fue el encargado de nuestra mesa. Realmente amable y paciente con nosotros y nuestros hijos. Lugar 100% recomendable. Rapido al traer los alimentos a nuestra mesa.",5,2019,1
2959,"Tiene un excelente servicio este hotel y también una persona llamada Montserrat, súper atenta y amable !! Felicidades, encantado y definitivamente regresaría a este magnífico hotel!! Enhorabuena!!!!!!",5,2019,1
2960,"Cuando vivía en la CDMX era de los lugares favoritos para tomar Brunch o ir por un trago al bar terraza pero en esta ocasión tuve la oportunidad de quedarme en la suite con vista al zócalo, me encantó, tomar coctails y seguir siendo atendió por Montserrat. ",5,2019,1
