calificacion,fecha,nombre,opinion
ui_bubble_rating bubble_50, mayo de 2015,catalinagomez84,"Estuvimos desayunando en ese sitio. Es maravilloso. Excelente vista al Zócalo y si tienen suerte de que el cielo esté despejado, se puede ver el Popocatepetl. Perfecto para iniciar la jornada conociendo el centro de la ciudad."
ui_bubble_rating bubble_50, marzo de 2016,ValentinaMar2016,"Es un gran hotel zócalo central, gracias por el servicio de lujo y por el servicio de taxis con el que cuentan llamado Taxi Express las tres unidades que me atendieron lo hicieron de maravilla, les agradezco a los choferes que cuiden al turista Nacional! Volveré pronto!"
ui_bubble_rating bubble_40, marzo de 2016,Ariel E,"Nos sentimos muy cómodos en el hotel desde que llegamos, gracias a la amabilidad de los empleados pudimos hacer el chek in antes de hora y nos recibieron muy bien. Hay agua embotellada y manzanas de cortesía permanentemente. Y café dolce gusto en las habitaciones. La decoración del hotel es muy agradable, y la ubicación es inmejorable. Súper recomendable!!!"
ui_bubble_rating bubble_50, febrero de 2016,Sxl B,"Es la segunda vez que lo visitamos, y definitivamente volveremos. Su localización es estratégica y el staff es muy atento. La comida exquisita. Y la vista al zócalo desde el balcón es maravillosa, es una excelente elección. Te dan frutas de cortesía."
ui_bubble_rating bubble_40, abril de 2016,Nurikiu,"Pasamos aquí nuestro aniversario de bodas, ya que queriamos festejar en el centro de la ciudad. Todas las atracciones estan a una distancia aceptable para caminar y el personal del hotel es muy amable. Lo unico es que nos toco una habitación diminuta, nos dijeron que la cama era queen size pero se sentia como matrimonial XS (extra chica) jajajaja asi que no dormimos tan comodamente. Por lo demás es una muy buena opción. "
ui_bubble_rating bubble_40, abril de 2016,Luifer22,"Es una muy buena opción para alojarse en la Ciudad de México, La habitación que me todo era un poco chica, pero bien para una persona. El baño es cómodo, la ducha con buen caudal de agua, los amenitis que te dan son de buena calidad (el jabón esta bárbaro). La cama doble era chica, pero para una persona esta bien, pero en caso de tener que compartir no iba a ser cómoda.  Los canales de televisiòn no eran mucho, y los premium solo en ingles.  La atención del personal es muy buena, siempre atentos, cordiales y sonrientes. Lo que me molestó, es que el día que me tenia que ir, golpearon a la puerta a las  8 a.m. para preguntarme si necesitaba mas shampoo...!!!???... y a las 9 a.m. si necesitaba servicio de lavandería... !!??, la sensación que tuve es que me querían desalojar. La,…"
ui_bubble_rating bubble_50, abril de 2016,Hiram A,Excelente hotel por la ubicación y por la atención!! Las camas y almohadas son de verdad sorprendentes!! No quieres levantarte! La idea de aguas y frutas en cada piso para huéspedes es Excelente! El restaurant es una joya!! Excelente vista y comida deliciosa! Les recomiendo paguen el buffet de 2 a 6 de la tarde cuesta 650 por persona pero comes y bebes excelente incluyendo bebidas alcoholicas! Y para ir al restaurant el balcón del Zócalo no necesitas ser huésped!!
ui_bubble_rating bubble_50, abril de 2016,GQuintero,Son muchos años llegando a este hotel. Desde que era Hollyday inn. Es confortable y seguro. Habitaciones limpias. Lo mejor es que se puede caminar a todos los hermosos lugares históricos del centro. Su restaurante en la azotea es toda una atracción por su vista al Zocalo.
ui_bubble_rating bubble_50, abril de 2016,Salvador E,"Un gran Hotel, cerca de todo, habitaciones cómodas muy limpio y su personal te hace sentir como que estas en casa. Las manzanas de cortesía son una gran idea y el agua de tamarindo u horchata en recepción son fenomenales. Gracias A Hary, Daniel, el senor Jose Luis y los demás por su atención.   Les recomiendo visitarlo."
ui_bubble_rating bubble_40, diciembre de 2015,Cat4077,"Mi hijo y yo nos alojamos en Zócalo Central Hotel en 7 Dic a 13. La habitación es pequeña pero cómoda, con 2 camas individuales, que es todo lo que necesitamos. Hay agua embotellada gratis y manzanas cada día (un beneficio).  El personal es maravilloso especialmente Edoardo y Tania. Hicieron que nuestra estancia fuera muy agradable con todos los consejos nos han dado, desde tours tomar, para ahorrar dinero en el taxi.  El hotel está situado en la parte histórica de la ciudad - de hecho a pocos pasos de la Plaza Zócalo de la Constitucion donde la Catedral Metropolitana de las Asunción está situado. A pesar de la multitud de personas en la plaza cada noche (debido a la temporada de vacaciones, supongo) no cualquier/sonido de ruido en nuestra habitación. El hotel está cerca del,…"
ui_bubble_rating bubble_40, diciembre de 2015,snowglobish,"El hotel se encuentra justo en la esquina de la plaza Zócalo al otro lado de la calle de la catedral y al otro lado de la plaza del palacio donde se encuentran los famosos murales de Diego Rivera están ubicadas. Si ha visto la última película de James Bond donde en la primera escena son volar un helicóptero en un gran plaza con miles de personas celebrando el día de los Muertos ... bueno ... eso es exactamente donde está situado el hotel. El restaurante está en el tejado, así que hay unas vistas fantásticas vistas sobre la plaza ... así que asegúrate de comprobar que fuera. Pero lo que realmente quería centrar esta crítica en el servicio. El conserje y el personal de la recepción y los botones eran increíblemente servicial cuando les preguntamos por sugerencias de restaurantes o,…"
ui_bubble_rating bubble_50, octubre de 2015,Mel_M802,"Mi hermana y yo nos alojamos aquí por 4 noches a finales de octubre. El personal fue muy amable cuando nos registramos. Nos alojamos en una habitación con dos camas dobles, que estaba bien equipada y limpia, incluso nos dieron pequeños dulces dejaron en la noche. Otro gran detalle que el hotel tenía fue que, aunque nos dieron dos botellas de agua gratis cada día, también tenía una nevera en cada piso del hotel con mini botellas de agua, lo cual fue genial.  Tanya y Hari Tanto en el mostrador de recepción era muy servicial con sugerencias sobre qué hacer en Ciudad de México e incluso impresos bonos de alojamiento para nosotros. Realmente fueron excepcionales.  Hay un bar y un restaurante en la planta superior del hotel, que tiene una magnífica vista de la plaza. No comimos aquí,,…"
ui_bubble_rating bubble_50, diciembre de 2015,B B,"Reservé este hotel de los comentarios en TripAdvisor y quedé muy contento. El personal es maravilloso y hablan buen inglés en el vestíbulo. Ellos quieren ser felices. Llegamos cerca de la medianoche y nos dieron la habitación 114 con vistas al Zócalo. Era muy grande, con dos camas, una amplia zona de estar, armario con caja fuerte. Oímos ruido del Zócalo, música de Navidad que no era culpa del hotel. El agua fresca y manzanas. La primera mañana desayunamos en el buffet, que era delicioso. Sin embargo, otras mañana fuimos al Café popular o una pequeña cafetería en la esquina en una galería de arte para un rollo y café. Nos pareció que el acceso a Internet del hotel a ser lento pero seguro. Los taxis son razonables y tuvimos experiencias más positivas con la rosa y los taxis,…"
ui_bubble_rating bubble_50, diciembre de 2015,sjago1000,"Excelentemente ubicado junto al Zócalo, este hotel ofrece extraordinariamente buena relación calidad precio y un cómodo alojamiento en el centro histórico de la ciudad de México. Mi habitación, aunque pequeña, estaba bien equipada, tenía rápida conexión wi-fi y de buena calidad colchones y almohadas. En recepción y aparentemente todo el tiempo eran la amable y servicial Ruth, Tania y Hari que me aconsejó algunos viajes, restaurantes, transporte de la ciudad, llegar al aeropuerto - todo lo que yo necesitaba realmente. Y su inglés era bueno y es fácil de entender, que no siempre es el caso en la ciudad de México. No comí en el restaurante, pero había una cafetería útil en la planta baja, que ofrece bocadillos y aperitivos y sirve un buen café, de nuevo personal de un hombre. Yo,…"
ui_bubble_rating bubble_50, diciembre de 2015,dotcheung2015,"Hemos tenido una estancia de dos noches en el hotel central de Zocal en dic-15. Es el primer hotel de estancia después de nuestra llegada en la ciudad de México, y nos quedamos impresionados por su ubicación en primer lugar, la Constitución/catedral/palacio nacional de plaza está a menos de 3 minutos andando.  Hemos tenido algunas dificultades para acceder a Internet a través de la tarjeta SIM compramos y sabemos no hablamos español, había este gentil personal llamado Issac nos ayudaron llamando al sctd 4-5 veces ida y vuelta a probar diferentes formas, y nos enseñó un montón de paciencia durante el proceso. Otros miembros del personal también estaban bien, siempre allí para responder a las preguntas p. No podíamos agradecerle lo suficiente y estábamos tan contentos de habernos,…"
ui_bubble_rating bubble_50, diciembre de 2015,Laura F,"Tuvimos una hermosa sala con vistas al Zócalo con todos los eventos de Navidad. Era grande y luminoso, con mobiliario tallado y un vestidor separado. El personal era muy servicial y amable, incluso cuando llegamos tarde después de la medianoche. Buen restaurante en la terraza de la azotea. Sin duda me alojaría aquí de nuevo."
ui_bubble_rating bubble_50, diciembre de 2015,Nick958,"Mi esposa y yo nos alojamos en Zócalo Central en nuestro viaje a la ciudad de México como parte de nuestra luna de miel, y nos alegramos mucho de no!  El hotel no podría ser más céntrico en el centrico - histórico su restaurante en el sexto piso (que tiene calidad lejos por encima de la media) directamente con vista Zócalo. La habitación que nos dieron estaba muy bien amueblada y con un ambiente muy agradable, sin embargo, la habitación que nos dieron no era tan grande. Fue muy útil tener una nevera bien abastecida con botellas de agua de cortesía justo fuera de nuestra habitación.  El personal del hotel era muy amable y servicial, especialmente en el personal de conserjería con quienes tuvimos interacción frecuente, Eduardo y Hari. Estaban tan capaz y agradable, y nos ayudó con,…"
ui_bubble_rating bubble_50, noviembre de 2015,CBMelbourne,"Mi marido y yo nos alojamos en este hotel por sólo una noche, ya que la primera noche de 2 semanas por México. El hotel fue elegido por la compañía de viajes, y fue un buen comienzo de la quincena.  El hotel está céntricamente ubicado en el Zócalo, como sugiere el nombre, y nuestra habitación tenía vistas a la gran plaza ofrece una vista fabulosa. Está cerca de todo lo que pueda necesitar en términos de restaurantes y tiendas, y hay un cajero automático convenientemente en el vestíbulo de entrada.  La bienvenida fue cálida, y nos dieron una pequeña toalla y un vaso de horchata (a la leche de arroz y bebida canela que era bastante adictivo, y libremente disponible para los huéspedes durante toda su estancia).  El agua embotellada está disponible libremente en su habitación, con,…"
ui_bubble_rating bubble_50, diciembre de 2015,venice7_8,"Miré hoteles antes de mi viaje y me gustó este hotel debido a las críticas y las fotos maravillosas, bien.el Iti superó mis expectativas. El lugar es maravilloso, el personal hace todo lo posible para que te sientas bienvenido, las habitaciones son espaciosas y limpias, la plaza o Plaza está a unos pasos de distancia. Ofrecen agua de botella, manzanas y fruta un delicioso agua a sus huéspedes, tienen dentro del hotel una zona para excursiones de un día planificación y amables pobladores para ayudar. Una cafetería abierta todo el tiempo abajo y una gran zona de asientos. Está bien situado, hay muchos restaurantes en los alrededores y también tienen una cafetería con arriba increíble vistas. Comimos una vez allí y tienen una selección de buena comida y buen servicio. Era mi primer,…"
ui_bubble_rating bubble_50, enero de 2016,Jorge O,"Pasamos unos lindos días con mi esposa en México DF, los cuales fueron aún más agradables gracias a la cordialidad del servicio recibido en el Hotel Zócalo Central. Su ubicación nos pareció estratégica pues nos permitió fácil acceso a todo los lugares que queríamos conocer. Las habitaciones muy prolijas y con detalles que hicieron muy grata nuestra estancia, botellas de agua y manzanas disponibles, aguas frescas (de horchata o de flor de jamaica) que venían siempre bien, tarjetitas personalizadas con el pronóstico del clima para el día, etc... Un buen restaurante con una terraza con vista espectacular al Zócalo y personal muy atento. Una mención especial para Eduardo Salinas, quien supo orientarnos y apoyarnos con mucho acierto en cuanto a los tours, recorridos que deseabamos,…"
ui_bubble_rating bubble_50, febrero de 2016,Faydem C,"Excelente hotel, el mejor servicio el personal te hace sentir especial, siempre estan atentos al huesped y muy amables, las instalaciones son muy lindas y las habitaciones super comodas, la mejor opcion dentro del centro historico de la Ciudad de México, por ubicacion, tarofas accesibles y excelente servicio. Me encanto!"
ui_bubble_rating bubble_50, enero de 2016,Aura R,"Me gustó mucho este hotel, tienen agunos detalles muy agradables, el primero es la ubicación, la terraza en la cual hay un restaurante muy rico, tiene una vista espectacular.  Tienen la cortesía de tener botellitas de agua y manzanas en todos los pisos, también un exquisito dulce mexicano preciosamente empacado sobre la cama todas las noches.  La habitaciones muy limpias y las camas muy cómodas.  El precio mas que justo, la pasé muy bien y claro que volveré!"
ui_bubble_rating bubble_50, enero de 2016,Víctor G,"Desde la reservación inicial, el personal que nos atendió ha sido de lo más amable y atento que se puedan imaginar. Bilingües y con excelente cortesía.  Habitaciones:  - Las habitaciones single son algo pequeñas, pero es de esperar para un hotel contiguo a la Catedral Metropolitana y al frente del Palacio de Gobierno (Zócalo). Las habitaciones triples son enormes!, camas queen y baños espaciosos. - Baños impecables - Toallas de Lujo - Artículos de limpieza de lujo. - Detalles como cuadros. - Flat TV con Cable - AC / Calefacción muy silenciosa. - Pisos de madera   Atención:  - En el Front desk, han sido muy amables, Sierra o Víctor han hecho del check-in y check-out algo algo de no preocuparse, con bebida de bienvenida de cortesía y botones para ayudar con el equipaje.   - Hay un,…"
ui_bubble_rating bubble_50, enero de 2016,Miguel B,"Nos atendieron muy bien todos los días de nuestra estancia, estuvieron atentos a nuestras dudas, sobre todo la atención de Alejandra Vega y Tania, las cuales nos ayudaron a ubicar lugares para visitar, rutas y las mejores opciones para disfrutar nuestro viaje a México DF.  La ubicación y el servicio son las principales fortalezas de este hotel, puedo recomendarlo ampliamente!"
ui_bubble_rating bubble_40, marzo de 2016,vegatruckservices,"Ubicacion excelente, zocalo central, museos, edificio de correos. etc.Habitacion bonita aunque un poco reducida en espacio.  Agradecimiento especialmente el Sr. Israel Perez , Supervisor de Recepcion, que ""went the extra mile"" para ofrecernos el mas eficiente servicio tomandose el tiempo de atender mi llamada telefonica hecha ya desde casa (Canada) para explicar de uno a uno los cargos a mi tarjeta de credito que no me habian quedado claros, enviar comprobantes y recibos via e-mail necesarios para mi compania, ademas de ofrecer contactar a otro proveedor de servicio del cual tambien requeria comprobante de pago y sin manera de yo comunicarme. El Sr. Israel cumplio exactamente con lo que prometio de una manera inmediata. Super eficiente y amable, felicidades al Hotel Zocalo,…"
ui_bubble_rating bubble_30, febrero de 2016,Alejandro O,"Hice mi reservacion con tiempo y cuando llegue no respetaron mi reservacion. Las atenciones muy buenas, pero los cuartos muy pequeños. Lo único que destaca el hotel es.... Restaurante y servicio. Esta muy bien ubicado el hotel,"
ui_bubble_rating bubble_40, febrero de 2016,Gioconda A,"Cuando vengan a mexico df deben ir al zocalo que viene a ser la plaza central donde se encuentra la catedral, deberian mantenerlo un poco mas cuidado sin embargo es un buen lugar turistico digno de conocer,se puede ir a pie aunque teniendo cuidado por la cantidad de gente"
ui_bubble_rating bubble_50, febrero de 2016,Luis Fernando G,"Es el mejor lugar para hospedarse en el centro histórico de Ciudad de México. La atención del personal es de primera y las habitaciones muy confortables y limpias. La vista al Zócalo desde la terraza del restaurante es magnífica y es ideal para desayunar.  Siempre estuvieron pendientes de nuestras necesidades y nos dejaban una tarjeta con el pronóstico para el clima del día siguiente, lo cual fue muy útil porque estuvimos allá en invierno. Ese es el tipo de detalle que marca la diferencia en el servicio. No es 100 % amigable para los niños pero ese no fue un problema para mi y mi familia.  Desayunamos casi todas las mañanas y la comida es espectacular. Altamente recomendable para unas vacaciones en México."
ui_bubble_rating bubble_50, febrero de 2016,Nuriojos,"Este hotel está situado en el Zócalo, la plaza más grande de Ciudad de México. En pleno centro histórico. Habitaciones cómodas, personal amabilísimo, instalaciones implacables, gimnasio, sauna... Y muy buen precio para el bolsillo europeo. Entre todo el personal destaco a Hari que junto a recepción nos informó de todo lo que preguntamos con gran simpatía y profesionalidad. El desayuno desde la Terraza junto a la Catedral Metropolitana es algo incomparable. Se lo recomendaré a cualquiera que visite Ciudad de México."
ui_bubble_rating bubble_50, enero de 2016,LiveLifefully,"Hotel Zócalo Centro es extraordinario. Me alojé allí para mi segunda vez. Como entré en el vestíbulo, me preguntaba si alguien me reconoce desde la última visita. Primero, Milton, supervisor de Los recepcionistas, me recibió con un apretón de manos y sonrisa. Milton es una de las razones por las que yo quería escribir una crítica. Ha trabajado en el Hilton y otros hoteles en Ciudad de México. Su formación le ha ayudado a preparar las mejores recepcionistas. Que trabajan muy duro para ayudar a que cada huésped se sienta bienvenido. Me puse enferma y se interesaban por todo el personal. El equipo de conserjería también ayuda con preguntas y solucionar problemas.  Hotel Zócalo Centro está impecable por camareras dedicados. Tiene una excelente ubicación en la plaza Zócalo histórico,…"
ui_bubble_rating bubble_40, diciembre de 2015,markCapeTown,"Le daría 4 1/2 si es posible - las únicas cosas parando un 5 eran la estrecha (nos dieron una habitación doble estándar, que era una buena habitación y lo suficientemente grande para una cama más grande, pero sólo había una cama doble básica) y un poco de paredes (nuestros vecinos ver la tele hasta tarde en la noche, con sonido y era molesto).  Aparte de eso realmente disfrutamos de este hotel. Nos alojamos justo antes de Navidad y la ubicación era perfecta para experimentar las festividades alrededor del Zócalo. Todo el personal con el que tratamos era extremadamente amable y el personal de recepción es muy eficiente. Desayunamos en el restaurante de la terraza, la vista de la mañana en el Zócalo es fantástico y la comida que teníamos de los platos de la carta, en vez de el,…"
ui_bubble_rating bubble_40, diciembre de 2015,grace m,"Nuestra habitación era pequeña pero adecuada, aunque la ropa de cama eran de mala calidad. La puerta del baño era una puerta plegable de plástico - bastante hortera. Sin embargo, la ubicación era perfecta para ver las pistas de hielo y las festividades de Navidad, y el servicio del hotel era muy bueno. El desayuno no estaba incluido y era bastante caro."
ui_bubble_rating bubble_30, diciembre de 2015,Emily W,"Nos alojamos aquí 5 noches en diciembre y tenía dos habitaciones. Hemos estado en Ciudad de México varias veces y nos quedamos muy contentos con la ubicación. El personal de recepción es muy amable, así como todo el personal con el que nos encontramos durante nuestra estancia. La zona de recepción tiene asientos con Ipads que son de uso gratuito. Habitación era muy pequeña y un poco ruidoso por la noche, pero no era una opción. Agua y manzanas disponible 24/7 en todos los pasillos. Nos quedamos muy decepcionados con el restaurante en el 6Â° piso (aunque creo que esto es completamente separado del hotel).  MUY mal servicio, comida fría, muy caro malos tragos y cócteles. Intentamos ir para el buffet de desayuno una mañana y nos dijeron que había una 2 hora de espera, nos explicó,…"
ui_bubble_rating bubble_50, diciembre de 2015,SarahNicci,"Un gran hotel, el personal y las comodidades. No sabía qué esperar cuando reserva pero me sorprendí bastante con lo bonito que es. Cuando entras por primera vez en su cálidamente recibidos, nos llevaron a la habitación. Las habitaciones están muy limpias, sus delicias suministrados y el tiempo diario pronósticos cada día. Agua y manzanas se proporcionan toda la estancia que era fantástico. Sin duda recomendaría este hotel, sin duda volveremos."
ui_bubble_rating bubble_40, diciembre de 2015,cav2786,"Esto fue una gran base para mi primer viaje a Ciudad de México. Es un hotel muy céntrico, así que todos los conductores (los taxis, excursiones, etc) se puede saber donde te alojas solamente por el nombre y está a poca distancia a pie de varias paradas de metro. También hay un montón de restaurantes, tiendas y pequeñas peatonal senderos en la zona. El museo de diseño Mumedi + café está a sólo una manzana de distancia, que recomiendo para un café y observar a la gente.  El hotel en sí ofrece un montón de mini-botellas de agua gratis en cada planta (gran tamaño para poner en su maleta en su camino de salida para el día) así como manzanas frescas, y botellas de tamaño completo en su habitación. El personal de limpieza es excelente y el edificio y las habitaciones están bien,…"
ui_bubble_rating bubble_40, diciembre de 2015,M_C46,"Si queréis estar justo en el centro de la ciudad, este es el hotel para ti. Nos dieron una buena habitación por un precio estupendo y está justo en la esquina de la catedral y de la plaza principal. El personal no podría haber sido más servicial con las recomendaciones, hay conexión wi-fi a Internet, cafetería y restaurante 24 horas y un fabuloso en la planta superior, con vistas magníficas."
ui_bubble_rating bubble_50, diciembre de 2015,JudyandRobbie,"No hay desayuno transformándose en la terraza con vistas al Zócalo como ciudad de México se despierta. Este hotel está perfectamente equipada con detalles realmente bonitos como refrigeradores llena de agua embotellada en cada planta y una cafetera en cada habitación. El personal, sin embargo, eran las verdaderas estrellas. Todo el mundo era muy atento, especialmente el conserje, que nos ayudó a conseguir billetes de autobús (no coger su nombre pero ella era super amable! ).  El personal también nos dijeron que el hotel solía ser un Holiday Inn y cuando los nuevos propietarios compró, mantuvieron mucho del personal de original- es un signo de buena gestión y realmente se demuestra."
ui_bubble_rating bubble_40, diciembre de 2015,27maria,"Este hotel fue totalmente renovado. Botellas de agua durante todo el día una mini nevera en cada piso. Además, manzanas gratis. El restaurante de la terraza tiene unas vistas estupendas del Zócalo. Todo el personal era muy amable y servicial. La ubicación de este hotel no puede ser mejor. A poca distancia a pie de las principales atracciones turísticas o, si lo prefiere, tomar el tour por autobús. Mi único problema fue que las sábanas son muy viejos. Que necesitan conseguir nuevas sábanas!!!"
ui_bubble_rating bubble_50, septiembre de 2015,rupalpatel,"Este hotel está justo a la vuelta de la esquina de la catedral y de la plaza. Las vistas del cuadrado desde el restaurante de la azotea son preciosos. El hotel tiene un gran personal y eran muy amables y siempre dispuestos a ayudar con cualquier inquietud y ayuda en organizar viajes de un día y recomendar restaurantes, actividades, etc. Tania en el mostrador de recepción era muy servicial. Además, Eduardo, Brenda y Paty era muy servicial. Me dieron muy enfermo durante mi estancia y el personal era muy amable y servicial. El servicio de comidas a la habitación era increíble. Recomendaría este hotel."
ui_bubble_rating bubble_40, diciembre de 2015,Fernando G,"El hotel es muy bonito, la decoración es de lujo y típicamente mexicano, el personal es muy amable y servicial, está a un lado del Zócalo de la Ciudad de México. Las camas son muy cómodas. Lo que no me gustó es que no pude tener la vista al Zócalo (la ventana daba a 5 de Mayo y no se ve nada porque está fuera del alcance de una persona para asomarse, se siente uno encerrado sin ventanas) debido a que no está claro en booking.com, las suites son las que tienen la vista, la hubiera reservado de haber sabido antes, espero que aclaren esto en la página mencionada, de otra forma da igual hospedarse a dos o más cuadras dentro del Centro histórico."
ui_bubble_rating bubble_40, diciembre de 2015,Bruno A,"Es un lugar hermoso cuando no está ocupado, no nos había tocado ir en diciembre y con la pista de hielo y todos los adornos que le ponen, opacan totalmente la hermosa arquitectura del lugar. Es una lástima que sea el primer lugar a ocupar para casi cualquier manifestación."
ui_bubble_rating bubble_50, diciembre de 2015,Jessica G,"Excelente servicio desde nuestra llegada, tenían listas nuestras habitaciones muy temprano. Muy buena atención de todo el personal en especial de Tania, que nos informó sobre cómo movernos por la ciudad y nos recomendó sitios para visitar. La habitación cuenta con todo lo indispensable, es pequeña pero acogedora.  Las vistas de la terraza del restaurante son lo mejor! Unas vistas de todo el centro histórico.  En general, nos ha gustado mucho!  Solo como observación: podrían enviar un recordatorio a la habitación por si requerimos factura, o preguntarlo al momento del check in... no es necesario que llamen por teléfono a las 7am para preguntarlo! "
ui_bubble_rating bubble_40, enero de 2016,Roman Salazar,"En visita al DF con mi familia nuestra agencia nos hospedó en este hotel. Un hotel pequeño, viejo pero, bien cuidado, justo al lado del Zócalo. Las habitaciones pequeñas pero, cómodas. El servicio fue excelente.  El Restaurante es un balcón en el sexto piso con una magnífica vista a la Catedral. El desayuno estupendo.  Tal vez el único inconveniente es que la ubicación de este hotel haga que llegar a él sea difícil dados los problemas de tráfico de la Ciudad de México."
ui_bubble_rating bubble_30, diciembre de 2015,KarGM,"Si no te ven bien vestido no te atienden bien. Al llegar me comentaron que pasara a la sala de espera para ser atendidos y nunca nadie se acercó, me levanté a preguntar a recepción y quien me atendió se comportó muy poco amable. Pero eso si, llegaba gente extranjera y los recibían rapidísimo. La habitación a mi parecer muy pequeña. Buen detalle el tener agua embotellada y fruta en los pasillos."
ui_bubble_rating bubble_40, diciembre de 2015,GamaVg,"Nos recibieron muy bien, muy atentos los chicos que estaban en recepción, así como todo el personal en general; nos trataron muy bien desde nuestra llegada. > La ubicación es buena ya que se encuentra casi en esquina con el Zócalo. > La habitación consideró es pequeña (#404) pero linda y limpia. Lo que pudiera incomodar para los que estamos acostumbrados a dormir a nuestras anchas, es la estrecha cama, que si bien es doble en lo personal la sentí reducida. > Todos los días nos dejaban una notita con el pronóstico del tiempo para el día siguiente así como un pequeño dulce tradicional. > En el pasillo había un pequeño refri con mini botellitas de agua y manzanas por si a alguien le apetecía.  > El día que fuimos al restaurante del hotel había opción a buffet. La verdad me pareció,…"
ui_bubble_rating bubble_50, enero de 2016,Marcos G,Excelente servicio siempre preocupados e interesados por las necesidades de los clientes un servicio de primera desde el trato directo y sus habitaciones muy cómodas volvería cada vez que viaje al DF muchas gracias
ui_bubble_rating bubble_50, septiembre de 2015,Warari,"Regresamos al siguiente mes y como siempre estuvimos muy cómodos y bien atendidos, muy serviciales todos y con todas las facilidades y detalles que siempre los distinguen, espero regresar muy pronto!!"
ui_bubble_rating bubble_40, enero de 2016,Ricardo S,Todos muy atentos y tratando de entender como te pueden ayudar. Responden rapido a tus solicitudes. El restaurant tiene unos desayunos increiblemente sabrosos y mexicanos. Tienen una area de oportunidad importante con el acceso a internet. La conexion no era consistente y de repente perdia la red.
ui_bubble_rating bubble_40, enero de 2016,Erin Ross,"Muy bien situado, con gente muy amable. La primera impresión no fue muy buena, la recepción no concuerda con el resto del hotel, pero una vez llegamos al cuarto nada más importó. Vista hacia la plaza, un baño increíble y flat screen tv."
ui_bubble_rating bubble_40, enero de 2016,foredeckchick,Solía ser Holiday Inn cuando visitamos hace años. La ubicación es por supuesto todavía increíble con vistas al Zócalo. Intenta conseguir una habitación con vistas y no dejes que te engañen con un ascenso gratis a una suite junior con jacuzzi pero sin vistas. Muy cómoda sensación de todo el lugar con un personal amable y servicial.
ui_bubble_rating bubble_50, diciembre de 2015,teedTraveller,"Nos encantó la ubicación de este hotel y estar tan cerca de la acción cada noche durante nuestra estancia. El Zócalo estaba cerrada a los coches para las fiestas de Navidad y Año Nuevo cada noche y las calles estaban llenos de gente, que se sentía animado, no peligroso en cualquier forma.  El hotel está a poca distancia a pie de muchas de las principales atracciones de la zona histórica, y hay restaurantes y cafés alrededor. El metro está a un corto paseo, y la de autobuses de turistas en autobús de la ciudad tienen parada principal cerca también. Sin duda este lugar por la ubicación.  Todo el personal fue muy amable durante nuestra estancia. Fueron muy amables, serviciales, y consiguieron un coche al aeropuerto en 5 minutos (más barato que el taxi que vienen en).  Tuvimos una,…"
ui_bubble_rating bubble_40, diciembre de 2015,AnnabelFromShropshir,"Nos alojamos aquí 2015 Diciembre con la familia. Una excelente ubicación céntrica, unas vistas de la plaza desde el restaurante. Lo recomiendo. Open tour en autobús muy cerca del hotel. Sólo nos hubiera gustado comer en el balcón, pero no se admiten niños."
ui_bubble_rating bubble_40, diciembre de 2015,CQ2007,"Me encantó nuestra estancia en este pintoresco hotel. El hotel está ubicado en un edificio reformado muy cerca del Zócalo (la plaza principal).  La estación de metro está a unos 6-7 minutos de distancia y el aeropuerto está a 30-40 minutos en taxi (costó congestión de tráfico).  Las habitaciones están muy bien decoradas y están bien equipadas. Lo más destacado de este hotel es su mostrador de viajes. Tania nos ayudó a reservar los boletos para el ballet en Palacio de Bellas Artes y sugerencias geniales para nosotros para ver lucha libre y visitar el museo Frida Kahlo. Ella es una ventaja absoluta a este hotel!  Se ha hablado de las manzanas y agua embotellada. :)  Si hay algo para mí que quejarse- es la adecuada insonorización de las habitaciones. Podía oír el ruido no sólo de,…"
ui_bubble_rating bubble_50, enero de 2016,suethompson2016,Tuvimos una maravillosa estancia 4 días en Zócalo Central. El personal era increíble. Gracias especiales a Alejandra y Eduardo para salir de su camino para ayudar a organizar un par de nuestras excursiones que iban a solapamiento. Nuestras vacaciones hubiera sido mucho más estresante sin su ayuda. Muchas gracias a ambos. Esperamos volver pronto.
ui_bubble_rating bubble_50, diciembre de 2015,Elizabeth F,"Mi marido y yo nos alojamos en este hotel en 2015 Diciembre. En nuestra segunda noche sufrió un ataque de corazón que hospitalizado él durante los próximos 6 días. No puedo hablar bien el cuidado y consideración mostraron por el personal durante este tiempo estresante. Incluso cuando me cambiaron fuera del hotel por necesidad para estar más cerca del hospital, el gerente me aseguró que todavía recurrir a ellos para cualquier ayuda que pueda necesitar."
ui_bubble_rating bubble_50, enero de 2016,Lois M,"tipo y servicio amable. Acogedora habitación. Hermoso comedor en la azotea, ideal para un desayuno con vistas a la plaza histórica! Los conserjes eran tan servicial y habla bien inglés. Tania y Alejandría era maravilloso en la conserjería. Cerca del metro, tours, iglesias."
ui_bubble_rating bubble_40, diciembre de 2015,Stephanie M,"La ubicación era perfecta! El hotel está justo al otro lado de la calle desde el Zócalo el metro está a poca distancia andando unos 5 minutos. La habitación en la que nos alojamos era bastante pequeña, pero durante el tiempo que estuvimos incluso en el hotel fue perfecto. Nos dieron el desayuno incluido y era estilo buffet, la comida es estupenda, bonita forma de comenzar su mañana con vistas Zócalo. El personal es muy servicial cuando pedir indicaciones para llegar a algún sitio taxis autorizados, si es necesario, el suministro de agua también interminable y manzanas."
