calificacion,fecha,nombre,opinion
ui_bubble_rating bubble_40, abril de 2016,vericato,"Pues haciendo honor al nombre; sus huéspedes son jóvenes en su mayoría y de personalidades diversas( el hippie, el culto, el alocado y que solo busca fiesta,etc) en mi opinión, hay lugar para todos! hay espacios para explotar aquello que uno busca. Su mejor sitio: la terraza balcón donde esta la cocina. Tiene una vista alucinante de la catedral metropolitana y de la ciudad! Lo mejor que nos ha pasado en el hostal, conocer a Andres! un guía de ""mundo joven catedral"" que nos ha tratado como de sus amigos! donde le pone mucho corazón a todo lo que hace y lo que nos ha brindado...Gracias Andres!! si tengo que decir algo negativo, es que hay algo de ruido por la noche con gente que llega y se va o bien que están entequilados! pero que seria de un hostel sin ruidos no??? pues para eso,…"
ui_bubble_rating bubble_40, enero de 2016,Pablo B,"Es lugar tiene una perfecta ubicación, esta en el corazón de la ciudad, a 5 minutos tiene la estación del metro. Esta rodeado de restaurantes. Te ofrecen desayuno incluido. Es económico y el ambiente es bueno."
ui_bubble_rating bubble_50, julio de 2016,Gonzalo D,"Excelente ubicación.   Baños  limpios y regaderas con mucha presión de agua fría y caliente. Muy cercano a la estación de metro Zócalo. El desayuno tiene té, café,  chilaquiles, huevos revueltos, pan, frutas, cereales, y yogurt. El más completo que encontré en México y por precios más baratos que en ciudades como Cancún o Playa del Carmen. El staff es muy amigable y están siempre disponibles a sacarte dudas sobre esta gigantesca ciudad. "
ui_bubble_rating bubble_40, febrero de 2016,Manuel Augusto A,"En general es un buen hostel, los precios son cómodos, siempre está limpio y los desayunos están buenos! Creo que lo mejor de este hostel es su ubicación pues está en pleno zócalo de la Ciudad de México y tiene una super vista de la Catedral desde su terraza! También está cerca de los lugares visitables del centro de la ciudad y de la estación del Metro. Es fácil llegar desde el Aeropuerto tomando el metro. Luego pues puedes conocer muchos lugares y algunas colonias de la ciudad tan solo caminando desde el hostel. En realidad lo recomiendo mucho!"
ui_bubble_rating bubble_40, julio de 2015,Susana G,"Tiene una buena ubicación, muy cerca al metro, por medio de ellos conseguí un buen tour a las pirámides. Limpio, la terraza tiene buena vista y es un buen sitio para hacer conversar viendo la Catedral. Un desayuno variado."
ui_bubble_rating bubble_30, mayo de 2016,Nico V,"El hostel es normal, limpio, amplio, buen desayuno. Lo menor es que  tiene una ubicación  muy buena en pleno Zócalo. Por ese motivo, la terraza tiene una vista excelente! Fuimos con amigos en mayo 2016.  Le falta un poco power a los pibes en recepción, pero es recomendable!"
ui_bubble_rating bubble_30, noviembre de 2015,tastytravelling,"Mi novia y yo nos alojamos en Mundo joven 4 noches en noviembre. Está en una ubicación central, el personal era amable y el desayuno fue uno de los mejores que he probado en un hostal - huevos revueltos, tortitas además de fruta, cereales, etc. La vista desde la terraza con vistas a la ciudad también es genial. Sin embargo, teniendo en cuenta que llegamos tarde de un sábado por la noche tras ~ 30 horas de tiempo de viaje el Bass desde el bar bombeada a través de nuestra habitación hasta temprano en la mañana y para una noche realmente horrible. Pensando que era sólo una cosa en el sábado por la noche, yo era muy triste que la música se mantuvo que jugaron hasta tarde el domingo por la noche. Es una verdadera pena porque el resto del hostal es genial. Si usted nunca ir a la cama,…"
ui_bubble_rating bubble_30, noviembre de 2015,Rafi,"Nos alojamos 2 noches en una habitación privada con su propio baño y ducha. La habitación privada es extraordinario minúsculo y siempre había un calor dentro. El cuarto de baño era aceptable y la presión de la ducha era insoportable! La habitación está situada en el interior, es por eso que no había ningún problema con el ruido de fuera. Sólo el ruido de la planta baja estaba allí (en realidad las ventanas no puede ser realmente cerrado). Conexión inalámbrica a internet es gratis y el ancho era bueno. Los huéspedes obtienen un descuento en el restaurante al lado del hostal. La ubicación es muy buena, está al lado de la catedral y Zócalo. También a sólo 4 minutos de la estación de metro 'Allende'.  Hemos elegido, causa de la ubicación perfecta. El desayuno comienza a las 8 de la,…"
ui_bubble_rating bubble_50, noviembre de 2015,Angela N,"Me he unido a TripAdvisor especialmente gracias a uno de los miembros del personal por su amabilidad para mí última semana. Mientras que en México DF me cayó enfermo con problemas respiratorios debido a la altitud y contaminación. Uno de los miembros del personal de seguridad en este hostal, Salvador, hizo todo lo posible por ayudar en cualquier forma posible. y felizmente a cabo mis maletas desde mi habitación en el check-out, ya que podía ver estaba luchando para respirar. Gracias a todos por su amabilidad Salvador, no olvidaré. Angela"
ui_bubble_rating bubble_40, noviembre de 2015,CesarSantamaria,"Esta es la segunda vez que estuvimos en el hostal, que alquilar una habitación con cuatro mezclada con cuarto de baño compartido y ducha, era una opción barata y muy buena debido que sólo dos personas casi toda la semana. El desayuno gratuito y un buen y la terraza vista es una visita obligada.  Todos los empleados fueron muy comprensivos todo el tiempo, pero todavía hay un problema ... la conexión Wi-Fi. Necesitas Wifi para conseguir información de los mapas, compartir fotos, etc. . pero todavía hay una mala conexión, espero que esto puede resolver."
ui_bubble_rating bubble_50, octubre de 2015,Barbarianna,"Gran hostal con una super agradable atmósfera y desayuno completo. El bar de la azotea es fantástica y siempre una fiesta. Es un gran lugar para hacer amigos y ofrecen torus gratuitas, así como acceso Wi-Fi. Mauro y Robbie slayed como camareros, sin duda pide Robbie como guía."
ui_bubble_rating bubble_30, febrero de 2016,Dafydd3,"Me siento como si ésta fue probablemente el mejor albergue en México hace 10 años. Es un poco estaba sucio y la conexión wi-fi no funciona en la 4ª planta, pero funciona bien abajo. La mayoría del personal es amable. Hay una zona del restaurante baaçr abajo lo que es práctico y un bar en la azotea que fui una vez y no había nadie allí. Duchas y WC bien. El principal inconveniente es el ruido. DF es suficientemente fuerte, así que la distribución del lugar no es ideal, ya que no había ninguna pared completa entre mi cama y el ruido de la planta baja y la ciudad (había estas cosas de ventana de madera que daba al hostal: no tiene sentido y no bloquear cualquier sonido).  Así que es ruidoso por la noche, pero eso es el único problema importante. Mi habitación tenía un fregadero que,…"
ui_bubble_rating bubble_50, febrero de 2016,liangja,"Ciudad de México, es enorme, pero este hostal está justo en el medio del centro histórico de la ciudad. A poca distancia a pie de muchas atracciones turísticas e históricas y relativamente segura.  El desayuno es muy bueno y el personal es muy servicial. También hay actividades todos los días, que es una buena manera de conocer gente y socializar. Las habitaciones y las instalaciones son buenas, pero las camas no son las más cómodas."
ui_bubble_rating bubble_50, diciembre de 2015,Sendlinger,"No podríamos haber imaginado un sitio mejor hostal en la ciudad de México! Princes son absolutamente bien, incluye desayuno buffet libre (en su mayoría tortitas y huevos) y café gratis todo el día. Tiene una bonita terraza desde donde se puede ver en la catedral y el Zócalo. No podría ser más céntrico. Además, ofrece visitas guiadas gratuitas a pie o de otro gran cosas gratis prácticamente cada día. Sin duda uno de los mejores albergues en los que me he alojado México! Sólo asegúrate de que no utilizar la lavandería allí porque el dinero en la máquina agota antes la lavandería está listo y todo el jabón todavía estará en tu ropa. Sin duda volveremos a este hotel la próxima vez que esté en D. F."
ui_bubble_rating bubble_50, enero de 2016,Emmesh,"Me había volado desde Londres en el comienzo de un viaje de cuatro meses. Era muy ansiosos de conocer gente, tomar una cerveza y escuchar de México. Eso fue exactamente lo que de este lugar. Gran bar en el piso de arriba, increíblemente amable personal. El desayuno es increíble."
ui_bubble_rating bubble_50, octubre de 2015,Lostinthenewworld,"Vine aquí para un par de noches y nos alojamos por unas pocas semanas.Gran albergue situado en medio del centro de la ciudad de México. Ubicación perfecta para caminar por el Zócalo o tomar el metro, que está a unos pocos cientos de metros de distancia. Bar de la azotea increíble con unas impresionantes vistas de la Catedral y Zócalo, y cerveza barata. Nos encantan las noches de barbacoa que Robbie y Jhon no.realmente me ayudó la cerveza bajar.una buena mezcla de viajeros y lugareños. Disfrutamos de los recorridos gratuitos a pie, y el masaje gratuito para los pies cansados después de ellos. Un buen restaurante en el vestíbulo con una buena comida a un precio razonable. . El variado desayuno buffet así que no es lo mismo cada día. Tan bueno como se consigue en cualquier albergue,…"
ui_bubble_rating bubble_50, enero de 2016,María Daniela I,"Este hostel es MUY lindo, principalmente la gente que trabaja ahí, desde la seguridad, hasta los chicos del desayuno, del bar del 5to piso, y de recepción son muy buena onda! Los cuartos son limpios, los baños que están dentro, también. Camas comodas y la ubicación atrás del zócalo excelente."
ui_bubble_rating bubble_40, mayo de 2015,Chantal L,"Nos quedamos hace 3 años en este hostal para ir al vive latino, la ubicacion esta muy centrica y el metro a unas calles, el lugar es limpio, buen servicio, ambiente para conocer viajeros y el precios standar."
ui_bubble_rating bubble_50, enero de 2016,FlorKordon,EL hostel esta superfine ubivado. Es limpio. es amplio. Tiene ascensor. Tiene desayuno abundante y rico. Se ingresa con tarjeta magnética a las habitaciones. Los lockers son amplios y debes llevar tu propio candado. 
ui_bubble_rating bubble_30, enero de 2016,MARIA INES P,"Me gusto mucho este hostel, cerca de todo, comodo, una hermosa vista desde la.terracita a la catedral, la gente que trabaja alli muy amable, limpio. La habitacion que teniamos era privada pero muuuuy chiquita, a veces ruidosa ya que daba al patio central, sin embargo solo la usamos para dormir asi que no necesitabamos nada mas. El.desayuno con poca variedad. Yo a diferencia de otros no tuve problemas con el wifi. Lo recomiendo para estadias cortas. Buen lugat para conocer mucha gente "
ui_bubble_rating bubble_50, enero de 2016,AlbertoSuriano,"Perfecta ubicación en el Centro Histórico de la ciudad. Cuenta con habs privadas y compartidas en las cuales puedes conocer personas de diferentes nacionalidades: EL IDIOMA NUNCA ES UNA BARRERA! Tiene una terraza con vista a la Catedral Metropolitana, y se dan muy buenas fiestas."
ui_bubble_rating bubble_40, abril de 2016,el14torce,"En este hostel nos atendieron padrisimo,conocí gente muy buena como andres en recepción!! el desayuno es variado y rico las habitaciones son limpias y los baños tb.una vista de la catedral y la plaza excelentes.esta en pleno centro de mexico fácil de llegar del aeropuerto."
ui_bubble_rating bubble_40, abril de 2016,Delita09,"El hostal está super ubicado, justo detrás de la Catedral Metropolitana de México, por lo que te puedes ir caminado a muchos lugares turísticos cercanos como el Zócalo, el Palacio Nacional, Palacio de Bellas Artes, calle Madero, etc.  Tiene 2 paradas del Metro cerquita, y justo al frente del hostal se paran los taxis oficiales de la ciudad (son color blanco con techo rosado), así como varios operadores de turismo que ofrecen diferentes tours a diferentes precios (aunque la verdad no tomamos ninguno porque nosotros mismo organizamos nuestros tours). Las habitaciones que nos tocaron estaban muy limpias y ordenadas.  Además eran habitaciones con el tamaño adecuado para estar cómodos.  El precio es muy bueno, incluye el desayuno.  Sobre el desayuno era muy bueno (pan, panqueques,,…"
ui_bubble_rating bubble_40, julio de 2015,Melissa O,"Esta en el mismo centro de la Ciudad de México, es bastante pintoresco, cuenta con wifi gratis, incluye desayuno muy rico, diferentes cosas para elegir, que es en la terraza/azotea del hotel donde puedes ver toda la ciudad mientras comes, hay un bar en el 5to piso muy bueno tambien, las habitaciones son limpias y cómodas se puede descansar y tienen cajas de seguridad donde puedes guardar tus cosas de valor."
ui_bubble_rating bubble_40, marzo de 2016,larroix,"Tanto por la zona en la que se encuentra como por el servicio que brindan es para recomendar. La relacin con el precio es buena tambien, si van dos personas es bueno tomar la habitacion privada con baño. Esta a pasos del zocalo, el centro historico de la ciudad. El desayuno completo. Estan los buses del city  tour cerca y hay taxis electricos en la puerta que tienen buenas tarifas."
ui_bubble_rating bubble_40, mayo de 2015,Jose T,"Me quede en una habitacion privada, esta pequeña pero dormi agusto, hay basante ruido pero es porque es el zocalo del DF, esta muy centrico, te facilita acceso a TODO, el desayuno esta bien pero hay que llegar temprano y el tema del hotel me gusta como ecologico/hippy / internacional y los precios estan bien para ser el centro"
ui_bubble_rating bubble_10, febrero de 2016,Paulbo4,"1 estrellas y eso es sólo por la ubicación, todo lo demás es tan tan mal!  ¡Oh Dios mío más de 100 países viajaron y este es el peor sitio en el que me he alojado. Es tan ruidoso. No dormimos por 3 noches! Somos jóvenes y la fiesta pero esto era una broma. El personal era tan ONU-amable con nosotros no me lo podía creer. Incluso nos ayudó con un intento de barbacoa como mal y ni siquiera nos pasó dejando a la gente con hambre también fuimos a una excursión a pie y ni siquiera apareció! ! El servicio de limpieza no una vez en toda nuestra estancia!! La comida también era horrible! !  Me refiero mal! También desagüe las alcantarillas im el edificio y bastante sospechoso tan mal!  En serio, tiene una buena ubicación pero no es un buen lugar. Si esto fue en un suburbio que visitar!"
ui_bubble_rating bubble_40, febrero de 2016,Mohammad N,Este hostal tiene muy bien situado en frente de la Catedral. El era muy amable y servicial. Muy buen desayuno incluido. Las camas eran muy cómodas y el hostal y el baño muy limpio. Muchos viajeros y buen ambiente. El único problema es siempre comenzaban unas plegarias temprano en la mañana!
ui_bubble_rating bubble_20, enero de 2016,Samgarg86,"Reservamos 5 noches en el hostal, en dos habitaciones separadas (ya que la misma habitación no estaba disponible para todas las 5 noches).  Tienen el peor albergue personal que he visto en el mundo después de alojarme en más de 50 albergues, parece que todos odiar su trabajo. Había un montón de cosas que había fallado en los 5 días. Nos cobraron más de la cita de booking.com incluso después de agregar 19% de impuestos, sin explicación alguna. Este es un hostal de tamaño industrial, bien es básicamente como un hotel, repartidas en 6 plantas con más de 100 habitaciones. Hay un restaurante en la planta baja y un bar en la azotea en la 6ª planta, y toda la cosa está acondicionada como un túnel pesado, por lo que básicamente se oye todo, desde el restaurante, bar en la azotea y,…"
ui_bubble_rating bubble_50, febrero de 2016,PocahontasSina,"El Mundo joven hostal es super central - más no es posible. Las camas se estremeciera un poco, pero todo estaba limpio. El desayuno es muy bueno. El hostal ofrece buenas excursiones. Los fines que puede llegar a ser un poco alto así que no te olvides auricular's. El bar de la azotea es increíble - muy buena vista y aquí encontrará otras personas fáciles. Me alojaría aquí de nuevo en cualquier momento."
ui_bubble_rating bubble_30, febrero de 2016,Maria V,"-Ubicación (pro): La ubicación es genial, justo al lado del Zócalo y frente a los autobuses de paradas (recomiendo capital autobús) y parada de taxi. La vista desde la terraza es muy bonito. Se puede ir andando a la estación de metro, Bellas Artes, restaurantes, cafés, museos en pocos minutos. -Precios (pro/aire): reservamos una habitación privada con baño privado con 4 meses de antelación por booking.com; sin embargo, nos cobraron tarifa completa para no ser miembros de Hostelling International, que sería mi primera propina. En ambos casos, era muy barato. El mayor problema fue que me cobraron dos veces nuestra tarjeta de crédito, y que aún están esperando para la restitución. -Habitación: como ya se ha mencionado, era una habitación privada con baño privado. Es pequeño pero,…"
ui_bubble_rating bubble_40, febrero de 2016,Adrian P,"Está situado en la parte más central de la ciudad, que está cerca de mercados, cafés, la plaza principal, así como algunas de las mejores galerías de arte que he visto. Un lugar de visita obligado para el viajero de presupuesto ajustado en Ciudad de México"
ui_bubble_rating bubble_30, marzo de 2016,LeiaRowan,"Me alojé en una 6 cama residencia femenina. Muy limpio, con buenas instalaciones. Pero el sonido transporta hasta la abertura central en la recepción y una cafetería en la planta principal. Ruido continuó hasta alrededor de las 2 de la mañana y luego Reanudada a las 5 de la mañana, una de las camareras mujeres tiene un techo abuhardillado y música alta reír. Todos parecían tener un buen rato por allí.  Aparte de eso, es una gran ubicación justo en el Zócalo, en el centro de la ciudad. Si eres joven y hasta tarde, es un buen hostal para usted. Las personas mayores que desea más tranquilo que busque en otro lugar."
ui_bubble_rating bubble_20, marzo de 2016,Wesros,"Nos alojamos en una compartida con baño compartido. El albergue en sí es mantenido en buenas condiciones y es un lugar agradable con buena seguridad para entrar y salir de sus habitaciones. Trae tu propio candado para los armarios y esperar a pagar por una toalla si no tienes uno.  El personal es lo peor. Si usted es un hombre, no esperes conseguir un buen servicio al cliente. El personal es en su mayoría hombres y pasado sólo a hablar con una mujer que están tratando de ""Resultado"" y le pasar todo el tiempo tontear con ellos, incluso si estás parado en línea en frente de ellos esperando. No son muy amables, y no aparecen como si quiere ayudar. No muy útil en términos de, nada de nada.  El desayuno era bueno y las habitaciones estaban limpias. La única cosa que yo diría que,…"
ui_bubble_rating bubble_30, diciembre de 2015,Beachnomad s,"Está en el centro, junto a la plaza principal, cerca del metro. Las habitaciones están limpias, no era grande, pero cómoda. Habitación compartida es pequeña, pero limpia. En el tejado es estupenda vista al Zócalo. Hay fiestas y se puede esperar ruido en el medio de la noche. Lugar para los jóvenes, gente de fiesta."
ui_bubble_rating bubble_10, febrero de 2016,Khammo,"Una estrella es para la ubicación, todo lo demás en este hostal fue horrible!  Por empezar ... Nos recibió el más antipático miembro del personal en la recepción. Él podía aprendido demasiado sonrisa, parecía como si él me gustó su trabajo. No hay información dada.  Desayuno - no os molestéis! No cubiertos suficientes, no suficiente comida, comida fría y no suficientes mesas.  Wifi - sólo una contraseña por dispositivo, funcionó desde las habitaciones pero tenía una cantidad limitada de datos.  Habitaciones - este hotel es enorme! Teníamos una habitación privada con baño privado con ducha. Sin embargo muy pequeña habitación, podría de hecho con una manta extra, ya que hace frío por la noche. También no hay ventanas en las habitaciones, sólo algunas patética puertas de madera.,…"
ui_bubble_rating bubble_40, diciembre de 2015,Viviana M,"La ubicación es a una cuadra del Zócalo, el desayuno es muy completo, la atención del personal es muy buena, hay disposición, se puede conocer muchas personas de otras partes del mundo. Para mejorar el área de la televisión y/o lectura los sofás que hay allí están ya viejos y sucios, huelen mal."
ui_bubble_rating bubble_50, diciembre de 2015,ekaterina g,"No solamente está muy bien ubicado (a media cuadra del Zócalo), sino que la infraestructura y las habitaciones son de excelente calidad.   Las habitaciones compartidas muy limpias, los baños igual, los ambientes están decorados con temas alusivos a México, y el desayuno super completo (jugos, huevos revueltos, tostadas, cafe, te, etc).   Lo único que no me gustó tanto es que los primeros días el personal se portaba un poco hosco y cortante. Sin embargo, el último día un joven nos atendió super amable."
ui_bubble_rating bubble_40, noviembre de 2015,CamilaCastro93,"Habitaciones limpias, en buen estado, seguro, permite el intercambio cultural con personas de muchos lugares del mundo, buenos desayunos, personal atento, restaurante en el Hostal rico. Hacen que tu estadía sea agradable. Recomendado, buena realción calidad/precio."
ui_bubble_rating bubble_40, agosto de 2015,Ivonne R,"es un muy buen hostel, lo mejor la ubicación, excelente decoración y buen servicio. lo regular, la televisión estuvo dañada dos días seguidos pese a que se informó oportunamente, pero en general me encantó"
ui_bubble_rating bubble_50, noviembre de 2015,jpablomd,"Muy bien ubicado, buen ambiente staff amable. La verdad que ningún tipo de quejas. El desayuno muy rico y completo. Hay espacios de mejoras en los baños y las piezas, pero para backpackers esta más que bien."
ui_bubble_rating bubble_40, febrero de 2016,AnghelaPeru,"Me gustó mucho el hostal , perfecta ubicación y cerca al metro ! La habitación funciona con tarjeta, hay unas varillas para colocar tu toalla y muy buen ambiente para conocer gente. El desayuno está bien , excepto los frijoles fritos...se sentía una acidez, por suerte los siguientes días ya no los pusieron, los otros días todo bien . Les aconsejaría cambiar su ropa de cama , ya está muy desgastada y con agujeros, supongo que es suerte que sabanas te den , lo que sí es que están limpias , también falta limpiar las persianas de madera , se notaban que no las limpian y la mugre está muy acumulada ,en mi caso las que estaban al frente de la ducha( tercer piso habitación que da a la calle ) .A pesar de eso si volvería y lo recomiendo por sus otras ventajas como luz personal en la,…"
ui_bubble_rating bubble_30, enero de 2016,Laura T,"El lugar es super amigable aunque cuesta descansar profundamente ya que se sienten ruidos por todos lados, desde los pisos de arriba y el bar que esta en la terraza. Yo pude dormir, pero a veces era molesto. De todas formas la gente es muy amable y tienen todos muy buen trato."
ui_bubble_rating bubble_50, febrero de 2015,Anti Pro V,fu en 2014 es uno de los mejores hostel del mundo personal excelente me ayudaron cuando me quede sin dinero. guardaron mí equipaje por 2 días y tienen una vista al zócalo inigualable y un bar genial especialmente la promo de shot tequila y corona
ui_bubble_rating bubble_30, octubre de 2015,Alex-EAGB,"Me hospede en octubre, pero al llegar al hostel aumentaron el costo por noche en 10USD respecto a lo que habia reservado, el baño era compartido entre 2 habitaciones de 10 personas c/u y este tenia puerta y puerta hacia cada habitacion, asi que si los de tu cuarto no cerraban la puerta del baño quedaba abierta y podian ingresar los de la otra ubicacion. Poco aseo en el baño, literas en un estado regular, mal servicio del restaurante del primer piso, Buen ambiente en la terrasa bar. En la habitacion que me dieron (con vista al zocalo) las ventanas no cierran bien."
ui_bubble_rating bubble_30, enero de 2016,Gema,"La gente de la recepción muy amable, la ubicación es buenísima esta justo atrás de la catedral u pocos pasos del zócalo y mucho que hacer alrededor, yo reserve una habitación privada, la cama limpia, el piso estaba bastante sucio incluso había bolsas como de supermercado debajo de la cama, supongo que algún huésped anterior había dejado, por otro lado es muy ruidoso, al menos en el primer piso, ya que se escucha todo el movimiento de los empleados y comensales del restaurante, también las tuberías de agua de los pisos superiores hacen bastante ruido, desafortunadamente perdí uno de mis tapones auditivos y no pude disfrutar mi estancia, el desayuno es rico y el bar en la terraza tiene una excelente atmósfera y linda vista."
ui_bubble_rating bubble_10, mayo de 2016,Maddy M,"Las únicas cosas buenas sobre este hotel es su ubicación. Aparte de eso, es terrible. Sin duda, el peor hotel en el que he estado. Reservamos una habitación privada con baño privado, llegamos allí, la habitación era del tamaño de un armario y el baño estaba asqueroso. Había moho en las paredes y era tan malo que era caer de las paredes en el suelo. Yo estaba emocionado para reservar este lugar mayormente por el bar de la azotea... PUES NO! Estaba cerrado por obras, pero que no estaba anunciado en ningún sitio. El personal no era muy servicial, pero algo agradable. Y si estás pensando en hacerte dormir un poco antes de su gran día en la ciudad de mex, bien entonces, buena suerte! Que mejor han traído tapones para los oídos! Se oye todo lo que pasa abajo y en la habitación de,…"
ui_bubble_rating bubble_10, mayo de 2016,Vlad L,"Había reservado la habitación más cara que pueda encontrar en toda la Ciudad de México y me decepcionó a la llegada para encontrar bastante desordenada, especialmente el baño. Desgraciadamente, me después de un vuelo de 12 horas y 24 horas sin dormir, así que en ningún ánimo de buscar algo más. Sólo va a ser una noche y las camas se veía bien, así que decidí no protestar y tratar de dormir un poco. Decisión terrible ya que tenía bichos en la cama por todas partes, ni siquiera en dos horas de sueño hay apenas una zona de mi cuerpo que no picaron. Entonces me parecía bajo la manta de la cama, para ver si sólo la mía tenía problemas, y me emocionó por el estado de la sábana, estoy adjuntando una foto que habla por sí mismo.  Me fui en medio de la noche, a las 2 de la madrugada. El,…"
ui_bubble_rating bubble_50, agosto de 2015,MarcelaCorti,"A sólo una cuadra de el Zócalo, detrás de la catedral, con una gran vista desde mi habitación y desde el bar en la azotea. El desayuno se sirve en la terraza. Tienen un montón de actividades y gran fiestas en el bar. Las habitaciones son limpias, cómodas camas y mantas limpias. Todas las camas tienen su propia luz y dos tapones. El hostal ofrece excursiones a pie. Bonita cocina y un balcón fresco para pasar el tiempo con una vista fenomenal!!!"
ui_bubble_rating bubble_20, abril de 2016,Ryan Q,"El servicio de recepción puede ser bueno, pero primero hay actividades sociales anunciado en la web (cuando estás buscando a comprometerse con otros viajeros), pero después de pasar 3 noches, no había ninguno. No hay ambiente social. Las habitaciones eran pequeñas y sucias, no había jabón, duchas asqueroso, etc. El wifi es una broma, no pude descargar un alquiler de películas desde iTunes para mi largo viaje en autobús al día siguiente por sus gorras de datos (así que me desperté muy temprano para descargarlo en otro albergue sin ningún problema).  Acabé alojándome en otros albergues en la Ciudad de México como Ciudad de México y el centro de albergue y las camas eran perfectas ni mientras son opciones mucho mejores."
ui_bubble_rating bubble_10, marzo de 2016,nadialefebvre,"Cuando lees las críticas y la mayoría de ellos sin mencionar el personal antipático ... se puede esperar que la administración les dijo con una sonrisa. Bien no! Cómo es este lugar un afiliado hola me supera. El personal más desagradable, no le informará acerca de cualquier cosa. Los 5 mejores los desastres fueron: 1- me hicieron esperar 3 horas en el proceso de registro porque tienen que limpiar la habitación (que es normal), pero la habitación estaba sucia y nunca había limpiado durante mi estancia de 3 noches. 2- La Internet no funcionaba por 2 días, y no les importaba. 3- Me llaman un taxi para ir al aeropuerto. Tuvimos que esperar 20 minutos y fue un taxi no registrados o sin licencia que me decía cómo pobres fue y lo mucho que tenía que dar propina por él. Tan cutre me,…"
ui_bubble_rating bubble_30, junio de 2016,CarrieTravelsTheWorld,"Ciudad de México fue la última parada de un viaje de un mes por México y Cuba. Yo reservé una habitación privada porque sabía que llegaría tarde por la noche.  En primer lugar, no recomiendo llegar tarde en la Ciudad de México. Mi avión aterrizó a eso de la 1 de la madrugada después de ser retrasado un poco y yo estaba bastante nervioso incluso conseguir un taxi en mi propio al albergue. Había una enorme presencia policial y las zonas me llevaron a través de aspecto bastante peligroso!  El miembro del personal que me registró era encantadora y me dirigí a mi habitación privada en la planta superior. La habitación era realmente pequeña y me sentí un poco como una cárcel. Yo tenía una cama litera y una cama individual en la parte superior y doble en el fondo en mi habitación y me,…"
ui_bubble_rating bubble_30, julio de 2016,wanderingDHP,"Tenía algunos amigos que este es el lugar para estar... creo que fue hace meses cuando la azotea estaba abierto. Ahora está cerrado y no hay nada allí. Encontramos la gente aburrida y sin partes ultra eran inexistentes. Creo que hay mejores sitios de Centro Histórico - no hay mucho que hacer por allí, y muy extendido. Cuando le pregunté al personal para las recomendaciones sobre qué hacer, lo mejor que podía decir era ""walking tours cada día"". Poco convincente. Este lugar era débil - se puede hacer mejor."
ui_bubble_rating bubble_50, junio de 2016,Daniel B,"Yo pronto se 50 y ha viajado extensamente, pero antes del 16 de junio, 2016 nunca me había alojado en un hostal. Me pareció que eran para los adolescentes borrachos albergues, pero para mi sorpresa muy agradable mi suposición no estaba totalmente acertadas. Un hecho que muchos jóvenes no utilizar albergues y algunos no beber, pero no es el fuerte pelea entre borrachos que pensé que sería. Tengo que decir esto, tuvimos una habitación privada, así que no se puede escribir con precisión sobre lo que pasa en la configuración. Teníamos una cama de matrimonio tamaño queen, con espacio suficiente para dos de nosotros para moverse alrededor de la habitación cómodamente y no se los otros sentidos. No pasamos mucho tiempo en nuestra habitación porque toda nuestra razón de ser en la Ciudad,…"
ui_bubble_rating bubble_40, junio de 2016,Terry M,"Nos alojamos en residencia y habitaciones individuales tanto bastante bueno. En poco centro de problema, especialmente si la seguridad no aplicar después de 10 ruido. Me quejé y me lo solucionaron. Inglés en la recepción y el restaurante en la planta baja un poco de problema que hizo comer fuera una opción mejor, incluso en los puestos de la calle. Allí encontramos todo amable y servicial pero necesidad de levantar su acta si quieren los turistas vienen por"
ui_bubble_rating bubble_30, abril de 2016,El Guero,"Tienes una bonita vista sobre el zócalo uno de mis favoritos para relajarse un rato. venga antes de las 20h, tomar una copa o dos y conocer viajeros de todo el mundo, tendrá que dejar que un identificación abajo para llegar hasta allí. Hostal formada en un restaurante en la entrada y está muy bien ubicado."
ui_bubble_rating bubble_30, septiembre de 2015,Afarellano,"Indiscutiblemente está muy bien ubicado, el personal es muy amable y tienen actividades todos los días. Sin embargo la limpieza deja mucho que desear. Las habitaciones se ven sucias lo mismo que los lockers.... y las sábanas.... parecieran limpias pero están manchadas (no quiero entrar en detalles). Se agradece mucho el desayuno en la terraza, pero.... si estuviera caliente estaría más rico. Eso sí, ¡qué rico estaba el café?"
ui_bubble_rating bubble_40, septiembre de 2015,ArveyG,"Un lugar definitivamente hermoso, cómodo y con personal muy amable. La ubicación es excelente, actividades gratuitas todos los días (Andrés, el coordinador de ellas es muy diligente y hace muy bien su ""trabajo""), una terraza con buen ambiente y el desayuno es muy bueno. Las habitaciones con camas cómodas, lockers de gran tamaño, buena iluminación y baños amplios. Se podría decir que es excelente pero tienen algunas cosas para mejorar, entre esas esta el internet, es pésimo, y lo otro es que sólo hay alguien en el staff que parece estar en el lugar de trabajo equivocado y es la Señora Cristal que casi siempre hace turnos en la noche y parece más una mamá regañona o policía de museo. No lo digo porque haga cumplir las normas, eso esta bien, pero la forma en que lo hace desanima a,…"
ui_bubble_rating bubble_50, septiembre de 2015,sylviatorres29,"Personal amable y servicial. Excelente ubicación, en el centro histórico rodeado de museos, atrás de la Catedral,  a metros del zólaco y del metro. Tiene buenas instalaciones, incluye desayuno continental, cada cama tiene su lámpara y dos contactos para no molestar con la luz central a los otros huéspedes. Lockers de excelente tamaño, cabe una mochila de 60L perfectamente!! El ambiente en la terraza es excelente, siempre hay fiesta!! Casi todos los días tienes actividades para realizar en los alrededores!!"
