,opinion,mes,año,retroalimentacion
195,ubicación genial recorrer centro histórico desayuno frugal variado alejado zonas interesantes noche mexicana ducha consiste chorro intermitente agua fría agradable pleno invierno si hace fríode manera que menos vaya ud épocas calor fanático agua helada recomiendo busque opciones wifi funciona bien funciona zonas hostel habitaciones,1,2016,0
196,ubicación bien encuentra zócalo privada hacia calor extremo ventilación desayuno hace terraza gustó,11,2015,0
197,ambiente joven buena atención personal hicieron sentir cómoda brindaron información necesaria moverme lugar servicio guardar maletas luego entregar mucha ayuda actividades realizan parecieron divertidas ubicación excelente poder conocer mejor centro histórico alrededores gasta movilizaciónLo único gusto cierran puertas temprano entiendo política país cosa abrazos chicos buen trabajo duda lugar pasarla amigos,6,2015,1
198,Pues haciendo honor nombre huéspedes jóvenes mayoría personalidades diversas hippie culto alocado solo busca fiestaetc opinión lugar todos espacios explotar aquello busca mejor sitio terraza balcón cocina vista alucinante catedral metropolitana ciudad mejor pasado hostal conocer Andres guía mundo joven catedral tratado amigos pone corazón hace brindadoGracias Andres si decir negativo ruido noche gente llega va bien entequilados seria ruidos no pues eso…,4,2016,1
199,lugar perfecta ubicación corazón ciudad  minutos estación metro rodeado restaurantes ofrecen desayuno incluido económico ambiente bueno,1,2016,1
200,Excelente ubicación Baños limpios regaderas mucha presión agua fría caliente cercano estación metro Zócalo desayuno té café chilaquiles huevos revueltos pan frutas cereales yogurt completo encontré México precios baratos ciudades Cancún Playa Carmen staff amigable siempre disponibles sacarte dudas gigantesca ciudad,7,2016,1
201,general buen hostel precios cómodos siempre limpio desayunos buenos Creo mejor ubicación pues pleno zócalo Ciudad México super vista Catedral terraza cerca lugares visitables centro ciudad estación Metro fácil llegar Aeropuerto tomando metro Luego pues puedes conocer lugares colonias ciudad tan solo caminando hostel realidad recomiendo mucho,2,2016,1
202,buena ubicación cerca metro medio conseguí buen tour pirámides Limpio terraza buena vista buen sitio hacer conversar viendo Catedral desayuno variado,7,2015,1
203,normal limpio amplio buen desayuno menor ubicación buena pleno Zócalo motivo terraza vista excelente amigos mayo  falta power pibes recepción recomendable,5,2016,0
204,novia alojamos Mundo joven  noches noviembre ubicación central personal amable desayuno mejores probado  huevos revueltos tortitas además fruta cereales etc vista terraza vistas ciudad genial embargo cuenta llegamos tarde sábado noche tras   horas tiempo viaje Bass bar bombeada través temprano mañana noche realmente horrible Pensando sólo cosa sábado noche triste música mantuvo jugaron tarde domingo noche verdadera pena resto genial Si usted nunca ir cama…,11,2015,0
205,alojamos  noches privada propio baño ducha privada extraordinario minúsculo siempre calor dentro cuarto baño aceptable presión ducha insoportable situada interior ningún problema ruido fuera Sólo ruido planta baja allí en realidad ventanas puede ser realmente cerrado Conexión inalámbrica internet gratis ancho bueno huéspedes obtienen descuento restaurante lado hostal ubicación buena lado catedral Zócalo sólo  minutos estación metro Allende elegido causa ubicación perfecta desayuno comienza  la…,11,2015,0
206,unido TripAdvisor especialmente gracias miembros personal amabilidad última semana Mientras México DF cayó enfermo problemas respiratorios debido altitud contaminación miembros personal seguridad hostal Salvador hizo posible ayudar cualquier forma posible felizmente cabo maletas checkout podía ver luchando respirar Gracias amabilidad Salvador olvidaré Angela,11,2015,1
207,segunda vez hostal alquilar cuatro mezclada cuarto baño compartido ducha opción barata buena debido sólo dos personas casi toda semana desayuno gratuito buen terraza vista visita obligada empleados comprensivos tiempo todavía problema  conexión WiFi Necesitas Wifi conseguir información mapas compartir fotos etc  todavía mala conexión espero puede resolver,11,2015,1
208,Gran super agradable atmósfera desayuno completo bar azotea fantástica siempre fiesta gran lugar hacer amigos ofrecen torus gratuitas así acceso WiFi Mauro Robbie slayed camareros duda pide Robbie guía,10,2015,1
209,siento si ésta probablemente mejor albergue México hace  años sucio conexión wifi funciona ª planta funciona bien abajo mayoría personal amable zona restaurante baaçr abajo práctico bar azotea vez nadie allí Duchas WC bien principal inconveniente ruido DF suficientemente fuerte así distribución lugar ideal ninguna pared completa cama ruido planta baja ciudad había cosas ventana madera daba hostal bloquear cualquier sonido Así ruidoso noche único problema importante fregadero que…,2,2016,0
210,Ciudad México enorme justo medio centro histórico ciudad poca distancia pie muchas atracciones turísticas históricas relativamente segura desayuno bueno personal servicial actividades días buena manera conocer gente socializar instalaciones buenas camas cómodas,2,2016,1
211,podríamos haber imaginado sitio mejor ciudad México Princes absolutamente bien incluye desayuno buffet libre en mayoría tortitas huevos café gratis día bonita terraza puede ver catedral Zócalo podría ser céntrico Además ofrece visitas guiadas gratuitas pie gran cosas gratis prácticamente cada día duda mejores albergues alojado México Sólo asegúrate utilizar lavandería allí dinero máquina agota lavandería listo jabón todavía ropa duda volveremos próxima vez D F,12,2015,1
212,volado Londres comienzo viaje cuatro meses ansiosos conocer gente tomar cerveza escuchar México exactamente lugar Gran bar piso arriba increíblemente amable personal desayuno increíble,1,2016,1
213,Vine aquí par noches alojamos unas pocas semanasGran albergue situado medio centro ciudad México Ubicación perfecta caminar Zócalo tomar metro pocos cientos metros distancia Bar azotea increíble unas impresionantes vistas Catedral Zócalo cerveza barata encantan noches barbacoa Robbie Jhon norealmente ayudó cerveza bajaruna buena mezcla viajeros lugareños Disfrutamos recorridos gratuitos pie masaje gratuito pies cansados después ellos buen restaurante vestíbulo buena comida precio razonable  variado desayuno buffet así mismo cada día Tan bueno consigue cualquier albergue…,10,2015,1
214,lindo principalmente gente trabaja ahí seguridad chicos desayuno bar to piso recepción buena onda cuartos limpios baños dentro también Camas comodas ubicación atrás zócalo excelente,1,2016,1
215,quedamos hace  años ir vive latino ubicacion centrica metro unas calles lugar limpio buen servicio ambiente conocer viajeros precios standar,5,2015,1
216,superfine ubivado limpio amplio ascensor desayuno abundante rico ingresa tarjeta magnética habitaciones lockers amplios debes llevar propio candado,1,2016,1
217,gusto hostel cerca todo comodo hermosa vista laterracita catedral gente trabaja alli amable limpio habitacion teniamos privada muuuuy chiquita veces ruidosa daba patio central embargo solo usamos dormir asi necesitabamos mas Eldesayuno poca variedad diferencia problemas wifi recomiendo estadias cortas Buen lugat conocer mucha gente,1,2016,0
218,Perfecta ubicación Centro Histórico ciudad Cuenta habs privadas compartidas cuales puedes conocer personas diferentes nacionalidades IDIOMA NUNCA BARRERA terraza vista Catedral Metropolitana dan buenas fiestas,1,2016,1
219,atendieron padrisimoconocí gente buena andres recepción desayuno variado rico limpias baños tbuna vista catedral plaza excelentesesta pleno centro mexico fácil llegar aeropuerto,4,2016,1
220,super ubicado justo detrás Catedral Metropolitana México puedes ir caminado lugares turísticos cercanos Zócalo Palacio Nacional Palacio Bellas Artes calle Madero etc  paradas Metro cerquita justo frente paran taxis oficiales ciudad son color blanco techo rosado así varios operadores turismo ofrecen diferentes tours diferentes precios aunque verdad tomamos ninguno mismo organizamos tours tocaron limpias ordenadas Además tamaño adecuado cómodos precio bueno incluye desayuno desayuno bueno pan panqueques…,4,2016,1
221,mismo centro Ciudad México bastante pintoresco cuenta wifi gratis incluye desayuno rico diferentes cosas elegir terrazaazotea puedes ver toda ciudad mientras comes bar to piso bueno tambien limpias cómodas puede descansar cajas seguridad puedes guardar cosas valor,7,2015,1
222,zona encuentra servicio brindan recomendar relacin precio buena tambien si van dos personas bueno tomar habitacion privada baño pasos zocalo centro historico ciudad desayuno completo Estan buses city tour cerca taxis electricos puerta buenas tarifas,3,2016,1
223,quede habitacion privada pequeña dormi agusto basante ruido zocalo DF centrico facilita acceso TODO desayuno bien llegar temprano tema gusta ecologicohippy  internacional precios estan bien ser centro,5,2015,1
224, estrellas sólo ubicación demás tan tan mal ¡Oh Dios  países viajaron peor sitio alojado tan ruidoso dormimos  noches jóvenes fiesta broma personal tan ONUamable podía creer Incluso ayudó intento barbacoa mal siquiera pasó dejando gente hambre excursión pie siquiera apareció  servicio limpieza vez toda estancia comida horrible  refiero mal desagüe alcantarillas im edificio bastante sospechoso tan mal serio buena ubicación buen lugar Si suburbio visitar,2,2016,0
225,bien situado frente Catedral amable servicial buen desayuno incluido camas cómodas baño limpio viajeros buen ambiente único problema siempre comenzaban unas plegarias temprano mañana,2,2016,1
226,Reservamos  noches hostal dos separadas ya misma disponible todas  noches peor albergue personal visto mundo después alojarme  albergues parece odiar trabajo montón cosas fallado  días cobraron cita bookingcom incluso después agregar  impuestos explicación alguna tamaño industrial bien básicamente hotel repartidas  plantas  habitaciones restaurante planta baja bar azotea ª planta toda cosa acondicionada túnel pesado básicamente oye todo restaurante bar azotea y…,1,2016,0
227,Mundo joven super central  posible camas estremeciera poco limpio desayuno bueno ofrece buenas excursiones fines puede llegar ser alto así olvides auriculars bar azotea increíble  buena vista aquí encontrará personas fáciles alojaría aquí nuevo cualquier momento,2,2016,1
228,Ubicación pro ubicación genial justo lado Zócalo frente autobuses paradas recomiendo capital autobús parada taxi vista terraza bonito puede ir andando estación metro Bellas Artes restaurantes cafés museos pocos minutos Precios proaire reservamos privada baño privado  meses antelación bookingcom embargo cobraron tarifa completa ser miembros Hostelling International primera propina ambos casos barato mayor problema cobraron dos veces tarjeta crédito aún esperando restitución Habitación mencionado privada baño privado pequeño pero…,2,2016,0
229,situado parte central ciudad cerca mercados cafés plaza principal así mejores galerías arte visto lugar visita obligado viajero presupuesto ajustado Ciudad México,2,2016,1
230,alojé  cama residencia femenina limpio buenas instalaciones sonido transporta abertura central recepción cafetería planta principal Ruido continuó alrededor  mañana luego Reanudada  mañana camareras mujeres techo abuhardillado música alta reír parecían tener buen rato allí Aparte eso gran ubicación justo Zócalo centro ciudad Si joven tarde buen usted personas mayores desea tranquilo busque lugar,3,2016,0
231,alojamos compartida baño compartido albergue mantenido buenas condiciones lugar agradable buena seguridad entrar salir habitaciones Trae propio candado armarios esperar pagar toalla si uno personal peor Si usted hombre esperes conseguir buen servicio cliente personal mayoría hombres pasado sólo hablar mujer tratando Resultado pasar tiempo tontear ellos incluso si parado línea frente esperando amables aparecen si quiere ayudar útil términos de nada desayuno bueno limpias única cosa diría que…,3,2016,0
232,centro junto plaza principal cerca metro limpias grande cómoda compartida pequeña limpia tejado estupenda vista Zócalo fiestas puede esperar ruido medio noche Lugar jóvenes gente fiesta,12,2015,0
233,estrella ubicación demás horrible empezar  recibió antipático miembro personal recepción podía aprendido demasiado sonrisa parecía si gustó trabajo información dada Desayuno  molestéis cubiertos suficientes suficiente comida comida fría suficientes mesas Wifi  sólo contraseña dispositivo funcionó cantidad limitada datos  enorme privada baño privado ducha embargo pequeña habitación podría hecho manta extra hace frío noche ventanas habitaciones sólo patética puertas madera…,2,2016,0
234,ubicación cuadra Zócalo desayuno completo atención personal buena disposición puede conocer muchas personas partes mundo mejorar área televisión yo lectura sofás allí viejos sucios huelen mal,12,2015,1
235,solamente bien ubicado a media cuadra Zócalo sino infraestructura excelente calidad compartidas limpias baños igual ambientes decorados temas alusivos México desayuno super completo jugos huevos revueltos tostadas cafe te etc único gustó primeros días personal portaba hosco cortante embargo último día joven atendió super amable,12,2015,1
236,limpias buen estado seguro permite intercambio cultural personas lugares mundo buenos desayunos personal atento restaurante rico Hacen estadía agradable Recomendado buena realción calidadprecio,11,2015,1
237,buen hostel mejor ubicación excelente decoración buen servicio regular televisión dañada dos días seguidos pese informó oportunamente general encantó,8,2015,1
238,bien ubicado buen ambiente staff amable verdad ningún tipo quejas desayuno rico completo espacios mejoras baños piezas backpackers bien,11,2015,1
239,gustó  perfecta ubicación cerca metro  funciona tarjeta unas varillas colocar toalla buen ambiente conocer gente desayuno bien  excepto frijoles fritosse sentía acidez suerte siguientes días pusieron días bien  aconsejaría cambiar ropa cama  desgastada agujeros supongo suerte sabanas den  limpias  falta limpiar persianas madera  notaban limpian mugre acumulada en caso frente ducha tercer piso da calle  A pesar si volvería recomiendo ventajas luz personal la…,2,2016,1
240,lugar super amigable aunque cuesta descansar profundamente sienten ruidos lados pisos arriba bar terraza pude dormir veces molesto todas formas gente amable buen trato,1,2016,0
241,fu  mejores mundo personal excelente ayudaron quede dinero guardaron equipaje  días vista zócalo inigualable bar genial especialmente promo shot tequila corona,2,2015,1
242,hospede octubre llegar aumentaron costo noche USD respecto habia reservado baño compartido   personas cu tenia puerta puerta hacia cada habitacion asi si cuarto cerraban puerta baño quedaba abierta podian ingresar ubicacion aseo baño literas regular mal servicio restaurante primer piso Buen ambiente terrasa bar habitacion dieron con vista zocalo ventanas cierran bien,10,2015,0
243,gente recepción amable ubicación buenísima justo atrás catedral u pocos pasos zócalo hacer alrededor reserve privada cama limpia piso bastante sucio incluso bolsas supermercado debajo cama supongo algún huésped anterior dejado lado ruidoso menos primer piso escucha movimiento empleados comensales restaurante tuberías agua pisos superiores hacen bastante ruido desafortunadamente perdí tapones auditivos pude disfrutar estancia desayuno rico bar terraza excelente atmósfera linda vista,1,2016,0
244,únicas cosas buenas ubicación Aparte eso terrible duda peor estado Reservamos privada baño privado llegamos allí tamaño armario baño asqueroso moho paredes tan malo caer paredes suelo emocionado reservar lugar mayormente bar azotea PUES NO cerrado obras anunciado ningún sitio personal servicial agradable si pensando hacerte dormir gran día ciudad mex bien entonces buena suerte mejor traído tapones oídos oye pasa abajo de…,5,2016,0
245,reservado cara pueda encontrar toda Ciudad México decepcionó llegada encontrar bastante desordenada especialmente baño Desgraciadamente después vuelo  horas  horas dormir así ningún ánimo buscar más Sólo va ser noche camas veía bien así decidí protestar tratar dormir poco Decisión terrible bichos cama todas partes siquiera dos horas sueño apenas zona cuerpo picaron Entonces parecía bajo manta cama ver si sólo problemas emocionó sábana adjuntando foto habla mismo medio noche  madrugada El…,5,2016,0
246,sólo cuadra Zócalo detrás catedral gran vista bar azotea desayuno sirve terraza montón actividades gran fiestas bar limpias cómodas camas mantas limpias Todas camas propia luz dos tapones ofrece excursiones pie Bonita cocina balcón fresco pasar tiempo vista fenomenal,8,2015,1
247,servicio recepción puede ser bueno primero actividades sociales anunciado web cuando buscando comprometerse viajeros después pasar  noches ninguno ambiente social pequeñas sucias jabón duchas asqueroso etc wifi broma pude descargar alquiler películas iTunes largo viaje autobús día siguiente gorras datos así desperté temprano descargarlo albergue ningún problema Acabé alojándome albergues Ciudad México Ciudad México centro albergue camas perfectas mientras opciones mejores,4,2016,0
248,lees críticas mayoría mencionar personal antipático  puede esperar administración dijo sonrisa Bien no Cómo lugar afiliado hola supera personal desagradable informará acerca cualquier cosa  mejores desastres fueron  hicieron esperar  horas proceso registro limpiar que normal sucia nunca limpiado estancia  noches  Internet funcionaba  días importaba  llaman taxi ir aeropuerto esperar  minutos taxi registrados licencia decía cómo pobres dar propina él Tan cutre me…,3,2016,0
249,Ciudad México última parada viaje mes México Cuba reservé privada sabía llegaría tarde noche primer lugar recomiendo llegar tarde Ciudad México avión aterrizó  madrugada después ser retrasado bastante nervioso incluso conseguir taxi propio albergue enorme presencia policial zonas llevaron través aspecto bastante peligroso miembro personal registró encantadora dirigí privada planta superior realmente pequeña sentí cárcel cama litera cama individual parte superior doble fondo me…,6,2016,0
250,amigos lugar estar creo hace meses azotea abierto Ahora cerrado allí Encontramos gente aburrida partes ultra inexistentes Creo mejores sitios Centro Histórico  hacer allí extendido pregunté personal recomendaciones hacer mejor podía decir walking tours cada día convincente lugar débil  puede hacer mejor,7,2016,0
251,pronto  viajado extensamente  junio  nunca alojado hostal pareció adolescentes borrachos albergues sorpresa agradable suposición totalmente acertadas hecho jóvenes utilizar albergues beber fuerte pelea borrachos pensé sería decir esto privada así puede escribir precisión pasa configuración cama matrimonio tamaño queen espacio suficiente dos moverse alrededor cómodamente sentidos pasamos tiempo toda razón ser Ciudad…,6,2016,1
252,alojamos residencia individuales bastante bueno centro problema especialmente si seguridad aplicar después  ruido quejé solucionaron Inglés recepción restaurante planta baja problema hizo comer opción mejor incluso puestos calle Allí encontramos amable servicial necesidad levantar acta si quieren turistas vienen,6,2016,1
253,bonita vista zócalo favoritos relajarse rato venga h tomar copa dos conocer viajeros mundo dejar identificación abajo llegar allí formada restaurante entrada bien ubicado,4,2016,0
254,Indiscutiblemente bien ubicado personal amable actividades días embargo limpieza deja desear ven sucias mismo lockers sábanas parecieran limpias manchadas no quiero entrar detalles agradece desayuno terraza pero si caliente rico sí ¡qué rico café,9,2015,0
255,lugar definitivamente hermoso cómodo personal amable ubicación excelente actividades gratuitas días Andrés coordinador diligente hace bien trabajo terraza buen ambiente desayuno bueno camas cómodas lockers gran tamaño buena iluminación baños amplios podría decir excelente cosas mejorar internet pésimo sólo alguien staff parece lugar trabajo equivocado Señora Cristal casi siempre hace turnos noche parece mamá regañona policía museo digo haga cumplir normas bien forma hace desanima a…,9,2015,1
256,Personal amable servicial Excelente ubicación centro histórico rodeado museos atrás Catedral metros zólaco metro buenas instalaciones incluye desayuno continental cada cama lámpara dos contactos molestar luz central huéspedes Lockers excelente tamaño cabe mochila L perfectamente ambiente terraza excelente siempre fiesta Casi días actividades realizar alrededores,9,2015,1
257,ubicación buenísima metros Zócalo bueno si vas solo organizan fiestas noche gente buena onda problemas habitación dieron diferente reservé terminé compartiendo cama amiga,3,2015,0
258,dos grandes puntos favor buena ubicación hermosa vista terraza sirve desayuno embargo dos puntos bastante importantes falta agua duchas determinadas horas día mala conexión wifi Así todo relación preciocalidad buena clima agradable,8,2015,1
259,ser breves debo admitir atención ofrecida laboran establecimiento atenta definitiva especial cosas agradó haber convivido diferentes seres humanos mundo terraza bar gracias amabilidad atención Mauro barman convivencia prevaleció éxito Mauro muchas gracias general plan volver disfrutar misma atención,11,2015,1
260,Mundo Joven Catedral mejor opción estancia si buscas buen precio ubicación seguridad comodidad contrario opinan puedo asegurar súper limpias cómodas además seguras Si llegas check in puedes guardar maletas cuarto equipaje bajo mayor seguridad único tache pongo hospedan trabajadores mismas turistas caso ajustar horarios ducha  chicas empleadas hostal cuál parece justo ambiente bueno todas edades Quizá quinto piso tan recomendable encuentra cerca terraza ruido tampoco puedas tolerar wifi pésimo…,10,2015,1
261,Mejor ubicado puede estar cálido atienden siempre ayudan todo ofrece desayuno ligero nutritivo Puedes recorrer centro larga caminata conocer ampliamente,3,2015,1
262,lugar bueno cerca zócalo individual bueno comodidad malo olor restaurante bajo siente poca luz cuarto cierran todas ventanas desayuno básico puede mejorar wifi debe mejorar también general recomendable,10,2015,1
263,situado lugar privilegiado ciudad centro histórico limpieza bien recepcionista nocturno viernes  octubre belga profesionales recepcionista domingo  noche presenta falta profesionalidad reservado privada terraza adjudicaron  sábado noche fiesta encima habitación ruidos altas horas noche día siguiente terraza llena objetos fiesta tirado envases bebidas globos confites domingo nadie limpió quejas recepcionista ofrece tapones oídos tamaño extra recepcionista domingo noche pregunté informan fiesta reservas…,10,2015,0
264,sólo ventaja bien ubicado Aparte eso bueno compartido tener privace inteded marido embargo sólo pequeña ventana abrió todas habitaciones Así elegir ventilación privace ignoraron peor visto uso personas techo parte suerte tan caliente necesitamos usar rag ducha temporizador  segundos Seguro proteger medio ambiente  segundos ruidoso clientes respetan silencio después  pm Incluso empleados hacía ruido noche fiesta Además los…,8,2016,0
265,centro Ciudad México cerca Palacio Nacional Plaza República tiendas restaurantes alojamos  dormitorios ducha pila lugar bastante limpio ruidoso Puede tomar desayuno mañana sala internet  ordenadores,8,2016,1
266,Mientras comedor usar baño preguntaron vez si alojado  x camarero atendió numerosas personas utilizando servicio única único mexicanos utilizando reposo decente última vez gastar dinero allí,8,2016,0
267,Aspectos positivos Buffet desayuno fruta fresca diferentes opciones autoservicio fresco bastante bien posición fantástico  Zócalo ducha grande montón agua caliente Secador pelo cortesía habitación Cada cama propia luz  puntos carga negativo palacio visto buena limpia eternidad sábanas cama agujeros camas funda edredón montones pelo distintas longitudes colores clientes lugar ruidoso allá imaginación cada momento día noche personal podía preocuparse menos menos tratar aplicar regla silencio después  noche alguna razón chica pudieron…,7,2016,0
268,primer lugar detesto ser negativo peor estado puntos buenos ubicación increíble  sales puerta plaza principal corazón Ciudad México  balcón celebró vistas pintorescas plaza especialmente noche piscina cubierta barrestaurante sólo ideal día lluvia que cada noche temporada lluvia  personal encantador especialmente camarero masculino mexicano  tan bonito problema principalmente baño pareció agobiante sucio  aceptable incluso hostal baños realidad asquerosa el…,7,2016,0
269,Sólo comimos aquí así crítica basa comida sólo restaurante planta baja Menú variado parece saludable comida bien presentado embargo toda comida comimos másmenos preparado aburrida Carecía sabores mexicanos tradicionales sido utilizadas cuatro semanas país guacamole empezar anuncia patatas fritas pico gallo Pico Gallo grapa mexicano disponible casi todas partes  pesos bol pequeño guacamole cacahuetes esperaba menos acompañamiento pico gallo anuncian menú llegan preguntamos dijeron mezclado guacamole que …,10,2016,0
270,buen diversión actividades grandes armarios buen desayuno gratis cada mañana así buen restaurante abajo Bar azotea noche diversión gran voluntarios guacamole fantástica ubicación justo centro ciudad sentí seguro aquí instalaciones cocina ordenadores puedes usar gratis,12,2015,1
271,ubicación podría ser mejor justo zócalo parada taxis frente Pero y mejor terraza privada ofrecen ventilación conseguir insoportablemente caliente noche ruido interior instalación importante ruido calle agrega mezcla fuera Pocas ventanas abren exterior sino abre espacio cerrado interior ventiliation desayuno gratuito cereales tostadas huevos servido imaginación Si buscas barato práctico buen lugar ofrece comodidad Genial estudiantes etc backpapers,4,2016,0
272,central veo ventajas alojarse aquí menos cómodo albergues HI alojado ventanas daban patio ventilación bar azotea patronos barra hicieron gran jaleo patio escaleras pasillos albergue  mañana Parecía merecen dormir precio pagamos gente llorando luchando puking oír eso dieron cambió día siguiente todavía todas cómodas baños genial Sólo inodoro ducha  personas mates amable sociales albergues estado Si quieres ubicación importa…,9,2016,0
273,primer lugar permítanme decir dando cuatro estrellas contexto ser albergue viajeros cuatro estrellas lugar montón literas mochileros dormir barato mientras entra través ciudad tal crítica dirigida personas buscan estancia precio razonable dice nombre Mundo Joven Catedral hostal Llegué mí tarde noche ciudad personal disponible registro ayudarme pertenencias mayoría lugares ciudad personal noche hablan inglés capaz manejar sentía segura sola esperarías literas armarios…,8,2016,1
274,llegue mas amables chica recepción mas buenísima persona super amable bien relación precio comodidad bar azotea mas perfecto haces buenos amigos chico alto recepción alto pelos parados buena atención retirada mas amable permitió imprimir pase vuelo Cancún ofrecieron servicio poder dejar guardado recuerdos traía país pasara regreso hostal calificación mil,8,2015,1
275,ubicación perfecta tocó vistas catedral camas cómodas igual baño limpios conexión wifi ninguna parte excepto pequeña zona ordenadores,7,2015,1
276,contaba mochilero necesita buenas habitaciones buen desayuno lindas áreas comunes excelente ubicación frente zócalo staff amable dudaba ayudar necesario Si volviera dudas quedaría aquí nuevamente,1,2015,1
277,barato bien ubicado puertas servicio taxis eléctricos excelente servicio limpieza cuartos buena camas cómodas vista terraza bonita cuartos privados cuentan lockers solicitar candados recepción Si quieres wifi lugar llegar señal pésima desayuno gratuito sujeto disponibilidad opciones libres lactosa restaurante ofrecen descuentos abren tarde así mejor llevar dinero desayunar zona personal amable mañana tarde noche antipático,7,2015,0
278,buena opción gente prefiera gastar dinero alojamiento lujos pequeña habitación limpio cuidado restaurante bastante rico buen ambiente preparan tours actividades divertidos conoces ciudad además mucha gente mejor vistas azotea donde sirven desayunos situación justo detrás catedral zócalo peor wifi,7,2015,1
279,Primero ruido tan malo esperaba después leer comentarios alojamos planta ª cuatro noches dormí bebé personal servicial Literalmente podría importar menos robaron metro llegamos recepción buscando consejo simplemente encogieron hombros dijeron estación policía cerca algún lugar debería google Entonces recordó pagar  pesos llave perdido robado walltet Gracias montón servicio lavandería  hay sitio cerca puedo hacer lavadora   Sí  paradero  seguro bien cool ubicación tan bueno dice mundo buenos…,1,2017,0
280,Después leer numerosas críticas diciendo bueno albergue decidimos quedarnos sólo darse cuenta único bueno ubicación enorme amabilidad personal ejemplo convirtiendo  mañana desayuno  dijeron ir lejos Luego proceder reír desayuno listo Patético Seguridad capturados dormir varias veces parece demasiado segura si dormidos disco arriba divertido necesitan darse cuenta gente aquí sólo dormir fiesta     excursión pie sólo descubrir guías siquiera sabía hablando olvídate iban   perdimos punto Vergüenza educar temas…,1,2017,0
281,primera visita Ciudad México general disfruté estancia hostal alojé privada baño privado planta ª propio balcón privado vista agradable único problema lugar ruidoso era música sonaba tarde pude dormir bien Si decides alojarte aquí recomendaría tomar tapones oídos,12,2016,0
282,Si duermes alojes aquí amigo alojamos aquí  privadas bien especial ubicación estupenda     ruido bar chocante personal mentimos cuándo apagado puedes dormir él paredes vibran bass apagarlo   gerente dijo medianoche destinado alojar aquí nuevo cancelaron reserva tan mal quejé dieron gerente peluche hizo promesa cambiarme tranquila nunca entregado promesa,12,2016,0
283,fiesta tiempo si planeando descansar necesita momento tranquilidad lugar bar azotea pone música alta   mañana después huéspedes gritar hacer ruido salga edificio copas cabeza habitaciones alojamos aquí  días  noches cuales sólo vez descanso música personal bien problemas manipulación huéspedes ruidosos desayuno decente precio siempre frío ubicación estupenda recomendaría gente joven gente viaja sola,12,2016,0
284,gustó limpio habitaciones baños hospedé cuarto  literas creo dar apretar literas sienten flojas pequeño movimiento tambalean dando impresión van desarmar colchón pareció incómodo puede ver viejos sienten resortes Terrible WiFi corta cada  minutos ponen justificante nuestro wifi falla conózcanse ustedes convivencia no requerimos servicio desayuno bueno especial volvería quedar sólo si necesario,5,2015,0
285,Imejorable ubicación entretenidos free walking tours conocer ciudad Excelente rooftop gran ambiente propício conocer personas si viajas solo Solo mejoraria falta wifi cuartos Gracias divertida estadia,10,2014,1
286,nombre Glorimar Arraiz bueno excelente atencion higienico desmiento comentarios dicen pequeños comodas espacio moverse comida buena desayuno huespedla cocina comoda terraza vista hermosa Iglesia Catedral,5,2015,1
287,hospedé allí grupo grande  personas pasamos gusto bien ubicado detrás catedral queda cerca gran ambiente sobretodo noche terraza limpio agua caliente fluía buena presión comida restaurante buena desayuno bastante suficiente servicio lavandería muy útil recepción amables colaboradores recomiendo duda volvería hospedar allí,3,2015,1
288,zona metropolitana Ciudad Mexico cuestiones comodidad actividad realizar hospede aquí  noches Tome privada baño compartido bien ubicado puedes desplazar cualquier sitio aquí seguridad buena sistema tarjetas magnéticas bien esencial limpieza bastante aceptable aunque diría excelente calor habitación seria genial si ventilador baños bien sugerencia falta luz demasiado tenue cuestión regaderas agrado espacio poner ropa cambiarte agrado nunca pude hacer saliera agua caliente tal agua sale  segundo se…,5,2015,0
289,manches priceless llego encuentro cama ¨ocupada¨ tendida cosas muchacha francesa pensó desocupada que ¨estaba limpia¨ obvio limpiado cuarto imaginaran desmadre demás habitación colmo voy barazotea encuentro barista sangron ganas vender ¨supongo yo¨ comentarle deseo media después haber consumido mezcales súper caros  pesos dice 😒😒😒 mas WTF pasa  favor limpien baños to piso usan bar apesta muchoo aguas muchacho recepcion promocion  noche gratis muchacho penso sabia le…,7,2015,0
290,RUIDO RUIDO RUIDO define CONTRA INTERNET inexistente no mala sino pésima ascensor roto toda estancia  plantas Extremadamente ruidoso las dan patio interior absorve todas conversaciones gritos bar él asistencia deficiente hasta  días hablé recepción arreglar tarjeta cuarto FAVOR desayuno abundante bueno opinión cuartos limpios buena ubicación cerca metro catedral presencia policial noche pesar haber reservado casi  semanas antelación dieron habitación  justo encima bar éste ubica patio interior asciende ruido  ventanas cuarto vidreo aislante sonoro y…,7,2015,0
291,excelente hospede habitacion privada bano compartido super limpios siempre ofrecen desayuno tipo buffe ofrecen areas comunes cocina totalmente equipada asi pueden hacer mini mercado guardar neveras terraza super chevere barra dias tematicos dia salsa BBQ noche Guacamole puedes compartir demas huespedes ofrecen Tours guiados chica Denisse amor hacia Castilllo Chapultepec Angel independencia mercados artesanales etc solo deben pagar pasaje metro pesos fin buenisimo detras catedral cerca Metro Zocalo UNICO MALO WIFI cae mucho cuentan area pc disponibles buen internet precio parecio…,6,2015,1
292,lugar super céntrico justo atrás Catedral Zócalo puedes llegar caminando lugares representativos llegar super fácil estación metro Zócalo atención buena pequeñas cómodas limpias único tal vez cambiaría desayuno creo falta variedad perfecto,2,2015,1
