,opinion,mes,año,retroalimentacion
288,restaurante cuenta vista envidiable buffet bueno hace falta platillos huevo mejorar sazón servicio extraordinario precio hacer reservación,4,2017,1
289,antiguo mejor vista Zocalo Palacio Nacional habitaciones amplias iluminadas cuenta baño amplio tina closets grandes camas confortables servicio camaristas bell boys recepción bueno felicitación Edgar recepción atendió bien asigno habitación vista espectacular Zocalo general recomendable deben perder visiten Cd Mexico,2,2017,1
290,ubicado corazon ciudad mexico monumento historico precio bueno podes desayunar terraza ver ceremonia izamiento bandera zona segura q cuenta mucha policia si quieren recorrer ciudad duden solicitar taxi q van encontrar choferes amables q van llevar recorrerlos mejores lugares ciudad,1,2017,1
291,bonito dentro habitaciones combinación viejo anticuado sigue línea temática puedes bañarte toda agua regadera vaya lados haga laguna tarifa base ofrecen incluye buffet barato si EXIGEN quiten realmente nunca dicen opción aunque malo buffet Suele ser económico comer restaurantes alrededor único decepcionante trato meseros preferencia groseros turista nacional internacional viví carne propia dos días diferentes,1,2017,0
292,hospedada festejar aniversario experiencia inolvidable vista espectacular zócalo habitación servicio bueno Buen precio buena opción gustan México,4,2017,0
293,Hermosa vista fenomenal servicio restaurante único q necesita remodelacion conciencia decir enseres buffet antiquisimos remodelar baño general manita gato,4,2017,1
294,Excelente ubicación buen servicio queda pocos minutos camindando justo lado Zócalo peatonal Madero turística concurrida minutos pie Museo Bellas Artes frente Catedral metro Zócalo puede llegar casi cualquier parte habitación cómoda cama sábanas suaves colchón ideal buen descanso tocó habitación vista Zócalo Palacio Gobierno Catedral hermosas vistas especialmente noche agua embotellada café cortesía baño espacioso agua bien caliente amenities baño buenos incluye jabón exfoliante ideal mujeres aunque acondicionador cabello buena señal wifi todo…,3,2017,1
295,toco habitación frente zocalo palacio gobierno cuarto limpio agradable podría mejorar servicio elevador accesible zona puedes mover facilidad Llevaba insulina mamá permitieron guardarla refrigerador disponible hora necesitará Volvería,4,2017,1
296,peor bajar escalera quinto piso maletas elevador antiguo solo puede operar alguien jamas atendió Ascensorista recepcionista dormidos roncando sillones Lobby hable fuerte despertarlos golpee mesa tocar individuo levanto tremendo bostezo ojos rojos totalmente intoxicado recepcion latas cerveza subi imagenes teniamos vuelo temprano supuesto pudimos hacer checkout Espero sirva QUEDEN AHI peligro misma gente ahi intoxicada peor,4,2017,0
297,edificio precioso pintado adornado bien mexicano colorido colonial bastante bien cuidado aspecto restoun desastre Habitación bien q abrimos canilla baño empezó salir agua rejilla ventana daba peatonal así q imaginen millones mexicanos jajaj conserjes displicentes resto empleados igual salvo quizás menos gente restaurante Bien ubicado conocer antiguo México después tarde salvo algún q Reina Corona barcito vida nocturna pasa parte moderna ciudad volvería recomiendo,7,2017,0
298,desmejorado excelente ubicación frente zócalo parecía opción interesante precio esperable antiguo refacciones realizar resultó peor si bien instalaciones comunes bien lashabitaciones bastante descuidados faltan servicios Internet solo funciona enlos lugares comunes permanentemente va viene obligando veces cambiar red habitación nunca funciono toallas debieron descartarse hace años tela espesor hilachas colgando lástima ubicación construcción colonial podría ser mejor trabajo debía levantarme am ir lobo poder preparar jornada,7,2017,0
299,antiguo abandonado lujoso cómodo servicio bueno personal amable desayuno buffet vista Zócalo bueno ubicación excelente recomiendo visitar hermosa ciudad,3,2017,1
300,empezar Cero servicio cliente momento llegada agente tan siquiera miró ojos entregó lleve ningún tipo información habitación peor podía Hongo bañera cama durísima podíamos dormir ruido pasillos peor remodelación haciendo habitaciones frente pm trabajando olor pegamento insoportable Llamo recepción vez disculparse porfiaba trabajando veía frente habitación salida am bajo recepción empleados durmiendo sofás Claramente servicio aquí importa supervisión inexistente vuelvo a…,5,2017,0
301,Genial atento personal ubicación inmejorable cerca vista plaza DF noche espectacular Espero volver pronto estilo arquitectonico mantienen original divino,5,2016,1
302,Buen servicio parte recepción restaurante pesar únicamente noches parte mañana recepcionistas botones demasiado cordiales personal restaurante amables vista terraza maravillosa,10,2017,1
303,Vive ubicación agradables zonas comunes habitaciones deficientes encontrar enchufes suficientes iluminación adecuada viejas personal displicente creyéndose tal vez llegar dieron habitaciones horrorosas cambiar Mejoró exagerar precio carísimo ofrecen Insisto viven magnífica ubicación demás humo precio claramente desproporcionado categoría realmente caja fuerte existe funcionaba ninguna habitaciones conocimos personal pasaba daban llave probar mismos sabían dar solución además les…,8,2017,0
304,caro instalaciones baratas dejaron sabanas usadas huésped anterior jamás contestan nueve líneas telefónicas correos electrónicos menos bufet carísimo calidad mismo estacionamiento tener cuidado olvidar habitación DESAPARECE devuelven elevador pisos principios siglo pasado mal operado personal lento peligroso ve mantenimiento cuidado pararse vista restaurante,8,2017,0
305,Majestic Best Western tradicional Ciudad México visitarlo pesar edificio antiguo instalaciones bien conservadas mejor vista restaurante parte superior comidas camas peor restaurante bar cierran noche ruido mañana calle dudarlo volvería hospedarme,8,2017,1
306,céntrico paso zócalo prácticamente conserva concepto original lugar inaugurado creo ascensor súper antiguo aventura subirte habitaciones remodeladas ven antiguas tocaron siempre limpias siempre agua caliente cafetera servicio café regular descafeinado televisión buena programación comercio cercano lugares interés cuenta restaurant parte arriba vista magnífica Zócalo capitalino toco disfrutar desayuno buffet sabroso Lástima estancia arreglando explanada zócalo llena trabajadores ruido polvo alcanzas ver…,7,2017,1
307,dias dicho ahi ibamos playa carmen verdad atencion excelente desayuno delicia mediodia Mientras desayunas terraza ves toda plaza zocalo antiguo limpio comodo ubicado calle madero comer farmacias casas deportes Zara Hy M forever atencion excelente agradecimiento gustavo Victor sismo estabamos ahi contuvieron palabras agradecimiento sentimos casa rcomiendo,2,2018,1
308,ubicado lugar céntrico ruidoso pesar ubicación calle tan transitada embargo falta mantenimiento habitaciones edificio viejo toallas viejas deshilachadas va acorde precio paga,1,2018,0
309,Buena experiencia Siempre querido quedar aquí probarlo oportunidad navidad consiguió cena bastante agradable rica acorde precio habitaciones parece cajero categoría mejor ubicación ciudad Mexico gran ciudad vigilada Gran recomendación,12,2017,1
310,semana pasada oportunidad quedarme habitaciones diferentes diciembre precio pagué mismo ambas habitaciones sorprendido diferente pueden ser habitaciones primer día asignaron habitación pequeña pisos rechinaban baño fuertes problemas mantenimiento mucha olor humedad Afortunadamente vez asignaron habitación mas amplia buenas condiciones supe si caí bien recepción dieron upgrade si llegue temprano gustado saber embargo triste primer dia dieran habitación condiciones,12,2017,0
311,quedamos hermoso lugar cerca muchas cosas centro histórico habitación dieron daba vista zóocalo hermosooooo pudimos ver concierto habitación perecto rustico bonito,4,2017,1
312,ubicación buena perfectamente conectado medios transporte fácil trasportarse diferentes sitios ideal si quiere recorrer caminando centro histórico antiguo entiende parte conserve estructura original caso entregaron hora media establecido habitación agradece temprano llegue habitación tocó gusto debido tenia sola silla poder sentarse poner cosas ventana tenia habitación daba pared tenia respiración aire encima cabecera además pared habitación daba escalera servicio am empezaba ruido el…,3,2018,0
313,Si resalta lugar ubicación céntrica servicios ofrece encajan regular edificio bastante antiguo así conservado habitaciones vista zócalo pueden ser envidiables si ruido toda noche puede ser inconveniente restaurante horario pasa noche fortuna contar lugares periferia ayudan caso necesidad Internet falla constantemente elevador acorde lugar viejo histórico,5,2018,0
314,experiencia aqui agradable disfrute vista espectacular Zocalo ciudad servicio formal amables comida deliciosa terraza tranquila lugar puede conversar mucha tranquilidad gastronomia dos tipos Internacional tambien tradicional fuzzion gusto hermoso majestuoso conocido Arte año sede famosa muestra New Art ademas exhibe interior amplia coleccion obras realizadas artistas Vanguardia,2,2018,1
315,Llegue arrepiento haber elegido dia alrededor horas retire día recepcionista tarde día mala atención hicimos par preguntas casa cambio movilización contesto si molestara consultas hacíamos mañana retirarme maletas tercer piso llamaba insistentemente ascensor venia baje ver sucedía detenido primer piso dije recepcionista debia bajar maletas contesto siquiera mirarme cara tenia personal hacerlo dije si operaba ascensor dijo groseramente explique tenia años esposa enferma cáncer siquiera me…,3,2018,0
316,bien ubicado calles peatonales antiguo cuanto fachada edicio historico Mexico´ atencion buena habitacion limpias problema tarde sale agua caliente ducha,2,2018,1
317,lugar ubicado enfrente zocalo palacio nacionalla vista impresionantemuy patrioticason amables ubicacion privilegiadaa unas calles Torre latinoamericanapalacio bellas artes contraesquina catedralel restarurante terraza hermosola vista emblematicala cimidae deliciosaestuvimos piso asustaronamis hermanas mamasombras dentro cuartoby quebro lampara experiencia inolvidable extranormal tambienno culpo edificio antiguoademas ahí antigua ciudad azteca tenochtitlany vivir experiencias deja agradable sabor adrenalinayo recomiendosuper hermoso amigable,8,2018,1
318,dos noches Domingo lunes empezando senior recepcion serio inspira sentirte comodo peor lleno cucarachas veces pienso volver ahi fanatica decepcion,7,2018,0
319,peor experiencia haberme alojado lleno insectos baño Cucarachas sufrí discriminación área restaurante edad permitieron usar dichas instalaciones preguntaron si huésped instalaciones ruidosas aire acondicionado camas antiguas colchones rotos sucios general huele mal atención huésped mala indiferente favor evite mala experiencia visite haga preocupan huésped personal indiferente existen muchas opciones puede contratar mismo sector mejores instalaciones mejor atención huésped,5,2018,0
320,hospede noches días turismo familia edificio antiguo justifica habitaciones aire acondicionado colchones rotos hundidos presencia cucarachas primera noche queríamos cenar café algún pan dulce sufrimos discriminación llegar restaurante quizá ser jóvenes guatemaltecos enviaron pequeñísima mesa esquina iluminada bar dijeron si íbamos comer podíamos pasar restaurante Reclamamos encontrábamos hospedados dio solución recomiendo CDMX,5,2018,0
321,Hola parte trabajo hospedaron sorpresa vista espectacular buena comida verdad solo CUCARACHAS reporte administración súper groseros Aparte ser edificio años pueden poner aires acondicionados habitaciones horno Ojalá tomen cuenta comentario FUMIGUEN,5,2018,0
322,antiguo Queda Centro zona concurrida siempre noches aún ruido alrededor personal proactivo toca pedir cosas varias veces baños habitaciones viejos apariencia sucia comida mundo volvería quedar,10,2018,0
323,gran historia edificio epoca colonial excelente vista zocalo personal mas amable atento siempre felicito restaurant terraza da mejor vista zocalo catedral alimentos buenos,10,2018,1
324,bien ubicado respecto queríamos disfrutar ciudad varias carencias atención personal recepción problemas agua calienteno reportamos nadie atendió solicitamos taxi dijeron llamado llego pedimos alguien apoyara ascensor manual mandaron nadie bajar escaleras equipaje llegamos recepción chico bien entrado celular limito solo mirarnos cuestionamos solar celular,9,2018,0
325,bien ubicado decoración impresionante Desgraciadamente todas instalaciones viejas colchones viejos incomodos comparados cuentan AC abrir ventana escuchan ruidos todas partes dificulta dormir ir conocer centro histórico mas descansar,9,2018,0
326,buena ubicación buenos cuartos buen servicio personal seguro mero centro puede mejorar buffet vista restaurant bar inmejorables reservar Septiembre,9,2018,1
327,personal recepción pésimo servicio Desayunos siempre frios variedad recomendaria jamás constantes quejas solo mostraban molestia ninguna disposición ayuda baños habitaciones aseo super deficiente,12,2018,0
328,Gran servicio personal cordial instalaciones lindas corde concepto zona Ojalá pudieran mejorar variedad bufete desayuno único punto mejorar tema estacionamiento brinda servicio,1,2019,1
329,mejor vistas zocalo buffet desayuno incluido maravillosa vista catedral limpio personal amables tambien profesionales definitiva recomendado,11,2018,1
330,llamada hice reservarel recibimientola estadía check out familia amabilidad respeto higiene instalaciones excelente habitación restaurante meseros super amables considerenos clientes frecuentes Best Western Majestic recomendable,10,2018,1
331,mejor ubicación posible disfrutar Ciudad Mexico Habitación vistas Plaza zócalo pudiendo disfrutar subida bandera primera hora mañana Personal atento eficiente Restaurante terraza buena comida unico inconveniente precio desayuno demasiado elevado,10,2018,1
332,mejor Ciudad México indescriptible conjuga arquitectura buen descanso Excelentes desayunos personal cálido amable lugar encantador medio México Monumental cerca negocios tiendas placer comidas templos museos cultura etc Saludos Paz Bolivia,3,2019,1
333,pesar escuchado viejo antiguo precisamente radica valor entrada huele historia elevador remite película maravillosa siglo pasado hospitalidad buena diga vista única invité siglo XVIXVII,3,2019,1
334,bonito estilo colonial personal amable siempre sonriendo limpio ubicación ideal muchas partes puedes ir caminando Bellas Artes frente Zocalo catedral centro Garibaldi,3,2019,1
335,buen servicio desayuno buffete delicioso muchas opciones ubicación inmejorable Recomiendo lugar tranquilo personal amable dispuesto ayudar recomendar lugares,2,2019,1
336,recomiendo camas pésimas descansar oye ruido calle habitaciones aledañas pasillos Horrible experiencia recomiendo baratos ofrecen mejores servicios,1,2019,0
337,Limpio cómodo buena atención personal mejor maravillosa vista hacia Zócalo restaurante terraza edificio ser antiguo encantador,5,2019,1
338,hora elegir decantamos ubicación servicios comodidades u aspectos agrado caso Best Western Majestic sido asignado agencia viajes cómo sugerido suele pasar prestado mucha atención principio puesto entro tantos detalles embargo llevado buena impresión ubicación privilegiada ciudad México Queda pleno centro DF Justo frente Zócalo Posee vista envidiable plaza central días mañana realiza izada bandera show interesante ubicación adicionalmente estratégica visitar comercio encuentra centro…,4,2019,1
339,mejores staff servicial ayudado servicios realmente merecen aprecio habitaciones hermosas recomendación pedir interior evitar ruido calle,4,2019,1
340,Ideal tomar trago almorzar Vista única zócalo Poca prensa Así aprovechar ponga moda tragos desayuno volver volver volver Cuesta subir Ascensor lento vez arriba bajar,4,2019,1
341,Pues dejo experiencia pesar excelente ubicación seguroYa trabajadores intentan entrar habitación huéspedesYa pasó personal dentro misma,4,2019,0
342,comodidades necesarias estadía agradable Ubicado plena plaza Constitución Zocalo céntrico calle Francisco Madero Peatonal además puede realizar compras paseo turístico edificios históricos Ciudad Mexico terrazas puede almorzar cenar además desayuno puede apreciar izado arriado bandera Mexico diariamente parte escuadrón ejercito Frente Catedral Palacio Gobierno,6,2019,1
343,Ubicado corazón centro histórico transporta viaje pasado instalacionescomo ejemplo elevador conducido elevadorista llamas sonado timbre suena campana habitaciones mobiliario antiguo incluso muebles baño tina lavabo etc personal amable servicial cuenta restaurante bar,7,2019,1
344,Excelente ubicación buena vista zócalo restauran tipo terraza atención personal habitación limpia recomendación pedir reserva habitación aire acondicionado todas servicio precio bueno ubicación centrica,11,2018,1
345,cuartos chicos importa camas pesimas ruido calle podiamos legar desfile ruido musica toda noche desfiles toda noche pueden evitar malo notificados iba haber gran problemasin dormir toda noche dia siguiente cambiamos Hotellastima sello Best Western siempre garanita garantia,7,2019,0
346,Buen habitaciones limpias camas cómodas toque antigüedad cuenta aire acondicionado menos habitación desventaja ave Madero ruido casi todas horas si duermen tarde ideal restaurante rico precios adecuados vista genial hacia zócalo catedral metropolitana además room service,5,2019,1
347,situado Plaza Zócalo ubicación perfecta cerca habitaciones dan plaza vista increíble aunque ruidosas plaza siempre llena gente Merece pena subir terraza comer tomar,8,2019,1
348,agosto visité ciudad mx hospede centro histórico utizar bañera agua salía reposadera baño llenaba agua parte habitación abundaban cucarachas camas pequeñas volveré,8,2019,0
349,Terraza vistas increíbles catedral viejo dejado camas horribles habitación ventanas aunque repetimos cada día tres personas dejaron toallas Ruido noche partir madrugada escalera servicio paraban subir bajar Ningún problema resuelto parte recepción siquiera despertaban pedíamos hicieran RECOMENDABLE zona bien visitar monumentos insegura restaurantes partir h Mala opción,8,2019,0
350,ubicación bastante buena puesto cerca muchas atracciones turísticas vista restaurante mo piso linda debería manejar mejor tiempo check in,8,2019,0
351,Buen servicio excelente vista ubicacion centro D F Personal atento habitaciones limpias diseño gustan arte acertado vista restaurante mejor,7,2019,1
352,céntrico si rótulo pequeño visible infraestructura antigua ve den mantenimiento lastima único bueno restaurante vista zócalo desayuno llegamos llegamos pedimos cambio habitación demasiado ruido Escalera metal gente dominando hablando puertas azotandose escuchamos hizo pareja noche solo paños camas duras almohadas duras cortinas grises suciedad hablamos cambio mandamos correos noche ignoran hoy reboto correo hoy compramos tapones orejas pastillas dormir nunca vengan,11,2019,0
353,Nadaaa ver hotelno estacionamientoel personal general amablessuper ruidosocamas incomodasinstalaciones viejas acabarla todas mańana personas manifestaciones gritando zocalo horrorlo unico bueno ubicación,9,2019,0
354,edificio varios siglos agradable espacios comodidad habitaciones vista restaurant desayuno completo precio bien puede caminar toda zona tranquilidad,10,2019,1
355,excelente servicio personal habitaciones hace falta mantenimiento falta sistema ventilación ruido constante requiere adecuar ventanas contener ruido,10,2019,1
356,excelente ubicación hablar parte restaurante vista espectacular catedral ubicado dentro edificio histórico edificación antigua limpio organizado mala experiencia cena puesto tour operador comunicaron perdimos varias cenas incluidas último día regreso tomamos realmente gustó recomiendo especial atención Sergio recepción Serio profesional,8,2019,0
357,Hermoso lugar transporta tiempo Atención formidable vista preciosa habitaciones confortables Limpieza sanitización encanta,3,2021,1
358,excelente personal siempre sonrisa buen trato clientes panorámica habitaciones excelente siempre eventos realizarse Zócalo capitalismo su…,3,2021,1
359,atentos educados decepcionó comida comido mole negro rico fonditas,3,2021,0
360,Tal vez excelente ubicación hace dejen poner atención limpieza comodidad habitaciones si estancia temporada calor toca habitación vista hacia adentro prepárate recibir ventilador viejísimo solamente 🤷🏻‍♂️,3,2021,0
361,Vista fantástica Zócalo Catedral Comida servicio menos,4,2021,0
362,vista grata buen sabor alimentos trato amable,3,2021,1
363,buena atencion,3,2021,1
364,personal atento amable aire acondicionado habitaciones batallamos obtener servicio cuarto tarda salir agua caliente habitaciones solo silla elevador necesita modernizarse restaurante buena vista hace falta variedad menú,10,2020,0
365,gustó platillo nombre molcajete pechuga súper dura servicio atención personal entrada excelente personal doy estrellas carne sé pueden mejorar quiero regresar 😁,3,2021,1
366,Excelente lugar excelente atención,4,2021,1
367,Hermoso lugar bella histiria,4,2021,1
368,Excelente ubicación limpio alimentos ricos,3,2021,1
369,Visitamos terraza vista increíble buen protocolo contingencia comida dejó desear poca disponibilidad platillos mala relación calidadprecio Sabor común,10,2020,0
370,rico buffet platos chicos exageran tamaño cambian huevos rancheros,4,2020,1
371,bullicio calle Madero pierde completamente realmente hermoso instalaciones amplias limpias buffet variado sustancioso Encuentras lugares emblemáticos tiendas departamentales Así gran variedad restaurantes bares,4,2020,1
372,dieron desayuno mala señal tv mala señal Internet mala atención talvez compro medio expedia,1,2021,0
373,Maravilloso bonito tranquilo vista zócalo espectacular igual catedral atención recibida personal maravillosa,4,2020,1
374,buena atención costos accesibles comida rica vista zócalo excelente encanto estadía,10,2020,1
375,hospedarte aquí mejores vistas ciudad México frente hermoso Palacio Nacional imponente zócalo Catedral Si vienes plan conocer ciudad sitio indicado igual si tu…,4,2019,1
376,Excelente vista excelente servicio 😁,3,2021,1
377,Simplemente excelente trato servicio comodidad,3,2021,1
378,Excelente restaurante terraza ubicación frente Zócalo,2,2021,1
379,Mui mal actitud servicio ser botones tendriamos toallas limpias,12,2020,0
380,Excelente experiencia hospedaje personal atento felicitaciones,12,2020,1
381,¡La vista hacia zócalo catedral excelentes Aunque solo restaurante terraza servicio bueno calidad alimentos aceptable solo momento música Bunburysi volveria ir aunque llegué buscando restaurante vale pena visitarlo,4,2020,1
382,ubicación excelente centro histórico Ciudad México vista Zócalo edifico histórico infraestructura antigua épocas calor puede ser inconveniente ausencia aire…,4,2020,1
383,Acudi cenar terraza pues comida buena excelente Precios regulares vista preciosa agradable ambiente deja desear servicio casi min mesero mesa recibirnos recomiendo chocolate oaxaqueño rico frio,4,2019,1
384,buena vista,1,2021,1
385,estacionamiento huespedes si carro rentado problema vista bonita restaurante piso zocalo comida buena excelente personal amable,4,2019,0
386,Excelente servicio además plus restaurante terraza bar campanario Ubicación inmejorable pleno Centro Histórico,4,2017,1
387,Excelente servicio limpieza Ubicación primera,11,2020,1
388,lugar ubicado enfrente zocalo palacio nacionalla vista impresionantemuy patrioticason amables ubicacion privilegiadaa unas calles Torre latinoamericanapalacio bellas artes contraesquina…,4,2019,1
389,Buen lugar comer ver centro histórico eventos vista increíble Precio restaurante xP buffer incluye bebidas,4,2017,0
390,Excelente ubicación Histórico lugar cómodo,4,2019,1
391,Excelente servicio,11,2020,1
392,personal seguridad entrada realmente amable agradable ver personas recepción prestan atención buen trato menos conmigo familia noEl checkin pm tenían…,4,2020,0
393,Majestic Arquitectura colonial Confortables habitaciones Buena comida Vista grandiosa Zocalo capitalino,4,2017,1
394,limpiaron cuarto servía teléfono agua caliente salió regadera tapada,12,2020,0
395,comida mejor importa vista terraza única,4,2019,1
396,pagas vista cercanía Zócalo descuidado servicio bueno Reserva desayuno búfer incluidovale pena si sólo quieres llegar descansar cerca zona centro lugar indicado,4,2019,1
397,Hermoso localidad perfecta meseros toda gente servicio amables buena gente,4,2020,1
398,Mal servicio proveedores tardan bastante recibir pagos muchas veces tardan,12,2020,0
399,mal servicio aspecto nunca vuelvo ir,1,2021,0
400,Costobeneficio excelente ubicado calle Madero magnífica vista Zócalo tocó habitación desayuno buffet incluído súper cerca gran vista habitaciones restaurante bueno gran…,4,2018,1
401,Gran Lugar Excelente Ubicación Comida Rica,6,2020,1
402,terraza espectacular buffet buen precio actualmente tarde cuesta pp bebidas vale cada peso encanta tradición calidad solo lugar,4,2020,1
403,dónde personal restaurante discrimina turismo nacional aunado hecho habitación cucarachas estavionamiento puertas cerrarlas golpes fin viejo Sido remodelado años además cargar maletas mismo,7,2020,0
404,encantador romántico lugar sitio mucha historia verdad mejores esencia mejor ciudad México mejor enfrente palacio gobierno,4,2019,1
405,bonito vista espectacular recomendado buena comida restaurant,4,2019,1
406,Linda habitación limpia cama cómoda antigua tv obedecía control remoto botones tv canales obsoletos baño tina peligrosa llaves regadera difíciles de…,4,2020,1
407,Simplemente excelente,4,2020,1
408,Excelente bonito bien ubicado buen servicio mejor comida,4,2020,1
409,recomendable restaurante aunque costoso buen servicio sobretodo vista terraza hacia zócalo mejor,4,2020,1
410,Excelente ubicación frente Zocalo buen servicio limpieza,4,2020,1
411,gustó ubicación así atención buena higiene habitaciones confortables recomendable,4,2020,1
412,Espléndida localización amenidades habitación súper deleitable restaurante Terraza permite Magnífica vista zócalo además brindar bufete desayuno completo apetitoso caso…,4,2020,1
413,doy estrella solo positivo ubicación viejo mala atención elevador antigüo ocasiones tardan muchísimo atender noches nunca dejaron jabón recogieron toallas…,4,2020,0
414,Buen buen Buffet desayuno excelente zona,4,2019,1
415,Sólo restaurante terraza vista espléndida debido ubicación realza restaurante comida buena excelente postres dejan desear Podrían ofrecer más…,4,2020,1
416,experiencia terrible descansar imposible camas super incómodas duras techo lleno humedad pintura reventada causó alergia tremenda tina baño llena manchas pintura rota lo…,4,2020,0
417,Elevador manual demas acorde precioNo queja alguna mas bien senti agradado lugar tan cerca desea caminar lugares inseguros,4,2020,1
418,Buen servicio desafortunadamente llegar habitaciones listas embargo tomaron cuidado equipaje terminaba alistar habitaciones aire acondicionado necesitan…,4,2020,1
419,ESTABLECIMIENTO BIEN EXCELENTE CAMAS HABITACIÓNLA ATENCIÓN PARTE PERSONAL RECEPCION DIA LLEGAMOS MAL ENCARADO GROSERO CIERTO PUNTO,4,2020,1
420,edificio antiguo centro restaurant bueno servicio lleva palmas habitacion toco si aire ventana deberia considerar cambiar tipo habitaciones Personal general atento cordial,4,2019,1
421,Llegue pm errores personal reservo traspapelo reservacion entregaron cuarto pm pintando compresor habitaciones anexas apestado pintura posible formal,4,2020,0
422,Vista Restaurante,4,2020,1
423,bueno,6,2020,1
424,Excelente atención inmejorable vista Excelente ubicación gusto,4,2020,1
425,gustó antiguo mantengan estilo atmósfera cómodo cerca pleno centro histórico sugerencia incluir opciones veganas menú,4,2020,1
426,lugar hermosa vista disfrutar copa,6,2020,1
427,hablando solo restaurante “terraza majestic” desayuno buffet precio económico plus ofrece vista plancha zócalo,4,2020,1
428,super céntrico cerca Excelente servicio personal genial,4,2020,1
429,gusto estilo diferente resto buen servicio buenas instalaciones aparte ubicación perfecta situado cerca varios puntos turísticos Ciudad México recomiendo,4,2020,1
430,Excelente,12,2020,1
431,bien precio supongo q ubicación q excelente pleno zócalo embargo esperes lujos bastante básico wifi malo restaurante solo decente,4,2020,0
432,Gran corazón palpitante latir azteca,4,2020,1
433,confortable,4,2020,1
434,ubicacion calle Madero frente Zocalo atenta camarista,4,2020,0
435,Desagradable dio recepcionista Bell boy habitación quiso reserve segundo día agua caliente cómo once día único bueno refirindome personal los…,4,2020,0
436,Exelente vista plaza principal,8,2020,1
437,cuenta estacionamiento propio convenio alguno cercano pague diario pesos noche quede dias ruidoso agua caliente ocasiones dieron habitación “doble” camas individuales único rescatable restaurant vista Zocalo,4,2020,0
438,buena vista buen servicio cantina,4,2020,1
439,Viajo aleedesor veces mes hace años negocios vacaciones esel peor mehe hospedado aire acondicionado abanico muchoruidotodo eldia lanoche duelade cada cuartohace…,4,2020,0
440,lugar limpio buen rato escuchaba tocaban puerta golpeó nunca supe veniala pantalla pequeña tenia wireless intención descansar ver películas contactos y…,4,2019,1
441,terraza vista agradable Puedes ves toda plaza zócalo eventos mejor lugar visitar,4,2020,1
442,Excelente Creo falta decir lujo problemas agua nadie puede bañar chorro agua tina siquiera cumplía función unas vistas impresionantes zocalo catedral México,4,2020,1
443,recomiendo Vale pena Best Western,4,2020,1
444,Excelente atención buena,4,2020,1
445,colchon cama sucio persona encarga mantenimiento necesita ver resortes saltados incomodo dieron toallas tomar banono servia teléfonocuando pedi toallas llevaron cuando…,4,2020,0
446,variedad platillos ofrecen fin semana bufete desayunos terraza perdido variedad rescatable panesillos dulces café obstante si antoja algún ingrediente se…,4,2018,0
447,clasico clasico buenos malos BIEN UBICADO MADERO esquina Zocalo hace mismo via peatonal hara jalar maletas entrada salida metros…,4,2020,0
448,vista espectacular cena deja desear buffet bueno caro pagas,4,2018,0
449,lugar ve descuidado buffet variado costo uso terraza excesivo fin importante disfrutar momento,4,2020,0
450,Céntrico agradable antaño restaurant planta alta,4,2020,1
451,Excelente recepción excelente servicio excelente cuarto vista maravillosa desayuno buffet sabroso si visitan Ciudad México puedo recomendar ampliamente experiencia completa,4,2018,1
452,lugar historico,4,2020,1
453,Hola viajo muchas veces aňo primera vez mexico quiero destacar profesionalismo calidad persona gerente Octavio Sosa debo mencionar manera especial sevicio hacer cada huesped estancia perfecta supuesto VEMOS PRONTO,4,2020,1
454,antiguo bonito elegante restauran súper buen servicio bar recepción deficiente empleados ssin ganas trabajar,4,2020,0
455,UBICACIÓN BUENA PERSONAL RECEPCIÓN AMABLE BOTONES SI SECADORA PELO SERVIA HIJA ANDABA ENFERMA SI NECESITABA PERSONAS ASEO SI HACEN BIEN CUARTO CREO PUEDEN DAR MEJOR SERVICIO DARLE PLUS ZONA ENCUENTRA BUFETTE CARO,4,2020,0
456,Ubicado corazón centro histórico transporta viaje pasado instalacionescomo ejemplo elevador conducido elevadorista llamas sonado timbre suena campana habitaciones mobiliario antiguo…,4,2020,1
457,Excelente ubicación comida personal amable Sólo si necesitas servicio taxis decides pedirlo recepcíón asegúrate verificar precio exagerado Enfrente Citybus paseo leyendas los…,4,2020,1
458,Vista espectacular Zócalo,10,2020,1
459,triste sistema recepción Cuándo estan gana contestan dejan tirado línea mienten hora darte información Pésima actitud servicio responsables área,4,2020,0
460,LUJO PERSONAL SUPER EXELENTE NECESITAS VIVIRLO,4,2020,1
461,Encantador vista terraza comida tradicional,4,2020,1
462,personal atento amable siempre pendiente necesite,4,2020,1
463,céntricoexcelente atenciónbuena comida Excepto CUENTA ESTACIONAMIENTO,4,2020,1
464,Lindo ubicado Zócalo limpio seguro salir encuentra Avenida Madero diversos comercios restaurantes bares cuenta restaurante terraza vista fantástica único malo escucha bullicio plaza,4,2019,0
465,Excelente ubicación cerca sitios históricos tiendas buena atención personal atento colaborador Magnífica vista restaurante,4,2020,1
466,Excelente lugar riquísimo buffet,4,2020,1
467,Solo voy bar,4,2020,1
468,comodo,4,2020,1
469,Excelente atención,4,2020,1
470,lugar vista increíble Zócalo Ciudad México dos cosas podrían mejorar atención huéspedes recepción turno diurno amables colchón viejo demás exelente,4,2019,1
471,Excelente atencion,4,2020,1
472,terraza ofrece espectacular vista zócalo ir comida cumple lejos expectativas,4,2019,0
473,buen personal amable recomendable solo paso único consejo elijan habitaciones den hacia zócalo eventos sé pueden ser constantes noche dejó dormir temprano,4,2019,0
