calificacion,fecha,nombre,opinion
ui_bubble_rating bubble_40, enero de 2017,Colleen A,"La ubicación de esta propiedad es PERFECTO! ! Justo fuera de mi ventana, mirando al otro lado de la plaza del palacio del presidente! Autobuses se reúnen en la plaza, restaurantes más restaurantes son de primera planta terraza disfrutando de las fantásticas vistas de las catedrales, los monumentos, las mejores tiendas alrededor (puede que quiera poner un límite en sus tarjetas cc! Pasamos 5 días) con un recorrido haciendo y viendo todo lo que. Fuimos con MEX-Eco Tours y lo recomiendo 100% este hotel y Mex-Eco Tours"
ui_bubble_rating bubble_10, enero de 2017,Gary S,"A la derecha! ! ! ¿Por dónde empiezo? ? ? Reservamos este hotel como pensamos que parecía genial de la web. . . . Oh Dios mío qué equivocados estábamos. . . . Más que admitir que el personal de la recepción fue buena, pero les fue el único positivo. . Cuando llegamos, fuimos a comer en la ciudad. . Pero cuando volvimos a la habitación era tarde así que nos fuimos a la cama y descubrimos son cama era 2 individuales pegadas y cuando reservamos reservamos una doble grande. . así que no estábamos contentos y sobre las 11 de la mañana hasta las 1 todos lo era el personal del restaurante proponiendo mesas y sillas a lo largo de la planta y charlando tan ruidoso que aquí cada palabra que decíamos y que era de la habitación. . . Y el ruido del hotel también era muy ruidoso portazos,…"
ui_bubble_rating bubble_20, febrero de 2017,R-LSnebur,"Lo bueno: El hotel está a sólo media hora del aeropuerto en taxi, un viaje de 200 300 pesos. También está cerca de muchas atracciones turísticas de categoría incluyendo la Catedral Metropolitana, el Palacio Nacional con los murales de Diego Rivera, y al otro lado de la calle del Zócalo.  El personal del hotel eran 4½ estrellas, muy eficiente, de fácil ingreso - salida y también llamaron a un taxi para nosotros y nos ayudó a conseguir nuestro equipaje a la cabina exterior. El interior del hotel es agradable: el vestíbulo, el atrio, son todos muy agradables.  Lo malo: Nos alojamos 1 noches en la habitación 605, en las habitaciones del lado del hotel dan a la plaza. Ruidoso, ruidoso, ruidoso! ! ! Un par de noches más tarde, también nos alojamos una noche en el interior de la,…"
ui_bubble_rating bubble_40, febrero de 2017,cazualtravler,"La ubicación es estupenda, muy céntrico, ubicado justo fuera del zócalo. Cerca de muchas atracciones diferentes, la catedral, el palacio nacional, el Templo Mayor, Palacio de Bellas artas. La vista del Zócalo es inigualable. El hotel es un poco ruidoso, ya que justo en el zócalo, no para los de sueño ligero. El ruido era la pena la vista. La cama era un colchón king con dos marcos de cama debajo, lo que causó un nudo en el medio. La habitación estaba limpia. Utilicé Super varias veces y me recogieron justo al lado del hotel en el Zócalo sin ningún problema. La salida es las 12:00, el día de salida se cerraduras tarjeta llave de la habitación a las 11 de la mañana y tienes que tener la tarjeta de recepción reprogramar entrar en"
ui_bubble_rating bubble_40, febrero de 2017,cepedarussell,"La vista desde mi habitación 6º planta daba el zócalo y la catedral. Cada mañana los militares plantearon la bandera a las 6 de la mañana, así que tenga la ventana cerrada si no es madrugador.  Las habitaciones están limpias y de bichos, sin embargo no hay calefacción o aire acondicionado! El personal de limpieza, los botones y el restaurante el personal era increíble. El personal de recepción no hablan inglés y hacer el mínimo de ayuda. El wifi es irregular y los conductores súper pierda el punto de recogida a menudo congestionado, ya que es una ubicación. Si utiliza SUPER, ir a una calle de una cuadra del zócalo.  Si reservas a través de un tercero, llame al hotel con antelación para confirmar la reserva y el pago, ya que el hotel no lo más probable es tener este porque no,…"
ui_bubble_rating bubble_40, febrero de 2017,Ding-Guo X,"El hotel está situado justo en la plaza central (Zócalo) a poca distancia de muchas atracciones turísticas: la catedral metropolitana, el Palacio Nacional, el Templo Mayor, Teatro Bellas Artes y muchos otros. También hay muchas tiendas, tiendas de café, restaurantes, bares, etc. cerca. estación de metro está a 4 minutos a pie. Incluso el hotel está a sólo un paseo de la calle, pero a 100 pies en la esquina, que siempre puede llegar un impuesto. El personal del hotel también puede ayudar. Pasamos 5 noches y nos enamoramos muy adecuado."
ui_bubble_rating bubble_50, marzo de 2017,TerrySfdl,"Perfecta ubicación con vistas al centro de la ciudad y edificios del gobierno de la catedral. El encanto del viejo mundo. La habitación tenía un patio para disfrutar de nuestra vista de día y noche. El personal era muy amable, servicial y atento. Maravilloso Desayuno y restaurante. No podría haber tenido un mejor hotel con personal mejor. Experiencia fue perfecto!"
ui_bubble_rating bubble_30, marzo de 2017,j b,"Excelente/el personal amable, el desayuno delicioso, las habitaciones son limpias y espaciosas, pero los colchones eran muy viejo, difícil y causó dolor de espalda. No había microondas, mini nevera, aire acondicionado o ventilador en la habitación. La habitación tenía una bonita vista de la plaza principal."
ui_bubble_rating bubble_40, marzo de 2017,Eric E,"Este es un establecimiento muy antiguo con un montón de interés histórico que disfrutamos. Si esperas algo moderno y llamativo, te decepcionará. Tuvimos una agradable vista desde nuestro balcón del Zócalo, la Catedral y el Palacio Presidencial. Wifi funcionaba bien. Habitación grande y limpia, con muebles antiguos y un cuarto de baño enorme. Encargados de operar los ascensores anticuado. No tuvimos problemas con los ascensores o ruido. El restaurante terraza en el último piso tiene una comida muy buena (no excelente) y una vista espectacular. Por $42 y cambiar una noche, que es que no te guste. Portero te taxis y viaje a aeropuerto era menos de $10."
ui_bubble_rating bubble_30, febrero de 2017,salsafan2015,"No hay vistas desde las habitaciones. Los ascensores no frecuentemente corriendo. Ha estado mejor. Buen desayuno en el restaurante en la planta superior con vistas al zócalo. Precios razonables. Si buscas un lugar barato para alojarse en la Ciudad de México es buena. El Zócalo no está en la parte de la ciudad, que es el más céntrico, pero ahora está en el distrito histórico."
ui_bubble_rating bubble_30, febrero de 2017,Stefan P,"Bueno: Cerca del aeropuerto y de las principales atracciones. Restaurante en el último piso con una vista estupenda de Zócalo.  Malo: Es muy ruidoso. Se siente como las ventanas siempre están abiertas y es muy difícil dormir tapones sar financiamiento interno. La campana de la catedral anillos cada hora, incluso durante la noche. El semáforo empezar a trabajar a las 5:00 am"
ui_bubble_rating bubble_40, marzo de 2017,John P,"Nos alojamos aquí un par de noches en marzo de 2017. Está situado justo en la esquina de Madero (una calle comercial peatonal) y la plaza principal (Zócalo), el ""Majestic"" hace honor a su nombre en un sentido 19 cenury. Ahora antes, pero en algún momento debe haber sido verdaderamente majestuoso: masas de habitaciones alrededor de un gran atrio, vistas al palacio de gobierno, etc. Nuestra habitación en el primer piso (2ª! Era ideal, personal) eficiente y el precio muy, muy bajo. Recomiendo vivamente a cualquier viajero importado. Hay un pequeño francés pátisserie justo al lado para un desayuno continental magnífico."
ui_bubble_rating bubble_40, marzo de 2017,Bridget B,"Nos alojamos en la planta 6ª. La vista era increíble! Cada mañana, vimos el amanecer sobre la plaza fue fantástico. El personal era excepcional. Nos ayudó a salir de cualquier forma posible. Este hotel está a poca distancia a pie de todo. Volvería. Es un hotel limpio y lindo."
ui_bubble_rating bubble_40, abril de 2017,Esperanza V,"Excelente lugar para alojarse si vas a Ciudad de México. Bonita vista del Zócalo, a una corta distancia a pie el templo mayor y museo de bellas artes, la Catedral, restaurantes, mucho que ver con el coche arrown. Mis hijos tenía un montón de diversión, en los fines de semana tienen eventos en el Zócalo y nos dieron una perfecta vista desde nuestro balcón!"
ui_bubble_rating bubble_40, enero de 2017,Ralph w,"Bien, es mucho más agradable ubicación. Mi ventana daba al Zócalo y la vista era espectacular. Sin embargo, prepárate para caminar su equipaje en una calle peatonal empedrada. Hay una advertencia sobre el espejo que el agua del grifo no es segura para beber y tienes que dejar correr la ducha durante bastante tiempo para conseguir algo de calor vamos. Los servicios son un poco a mediados de los 50s, pero la decoración interior, sentido de lugar y ambiente incomparable. Me alegro de que he estado allí una vez, pero no tengo que volver."
ui_bubble_rating bubble_40, enero de 2017,Roberto3250,"El personal es fantástico, el lugar está limpio, las habitaciones son grandes, las ventanas abiertas, las vistas desde la habitación son geniales, el buffet de desayuno, la ubicación apesta no tiene parangón. . Pero recuerde que es un hotel viejo. Este no es un hotel de 5 estrellas. . . así que depende de lo que usted está buscando. Si estás de visita en la Ciudad de México para disfrutar de la historia y la belleza de la ciudad, este es el lugar. Si están en su luna de miel y buscas el servicio de habitación y un lugar tranquilo gran este no es el lugar. Sin embargo, pondré en un tapón para el restaurante que tienes que ir si está en la Ciudad de México, es Pujol, y es uno de los mejores restaurantes del mundo (de verdad), así que para el dinero que te ahorras en el majestuoso,…"
ui_bubble_rating bubble_50, julio de 2016,Alonso F,"Me alojé en este hotel con mi familia sólo una noche, pero fue una agradable velada. La observación desde el balcón es excelente, el personal muy agradable. Baño acaba mucho húmedo cuando te duchas. Se puede caminar sólo salir de la entrada principal. Ascensor muy viejo, pero mucho bonito, l me encanta."
ui_bubble_rating bubble_50, mayo de 2017,terrybL263DB,"Me encanta este hotel, el personal es muy amable y profesional. La ubicación es estupenda, muy cerca de los museos, qué hacer centro de la Ciudad de México. El vestíbulo está bien decorado. Las habitaciones son cómodas."
ui_bubble_rating bubble_10, mayo de 2017,Mike B,"He estado aquí desde jueves por la tarde y salir mañana por la mañana. Quería dejar este comentario ya que es fresco en mi mente.  Ubicación, Ubicación, ubicación es todo lo que tiene a poca distancia a pie de todo lo que necesitas. Por la noche puede ser cutre. Puedes escuchar toda la gente caminando abajo y policía romper su silba todo el día y la noche tiene un antiguo y rústico con chirriantes pisos han sido aquí por 4 días y no ver las mujeres trabajando en la recepción, en el vestíbulo o en el bar  en la habitación; no hay aire acondicionado o calefacción ventiladores de techo No ni nevera ni microondas,  máquina de hielo en cualquier lugar, sin tener que llamar a recepción para conseguir algo de hielo a su habitación o ir a comprar algo al lado muy ruidoso en el interior,,…"
ui_bubble_rating bubble_30, mayo de 2017,Cynthia,"Pros: tiene una bonita vista de la plaza, las habitaciones son ordenadas y limpias, bonita terraza en la última planta. Contras: demasiado ruidoso ya que se encuentra muy cerca de la calle peatonal, sin aire acondicionado, conexión wifi es terrible, y la ducha no tenía agua caliente en todo momento. Si tienes un presupuesto y quieres alojarte en el centro de la ciudad, entonces, está bien."
ui_bubble_rating bubble_40, febrero de 2017,Renan H,"Este hotel está situado en la plaza. El restaurante está situado en la parte superior del edificio en la planta 6ª, con hermosas vistas de la plaza. Aquí se sirve el desayuno. Hay abierta ascensor hasta el pisos individuales. Pero un poco desgastadas con el ruido de la zona peatonal hasta la medianoche. La habitación era grande, limpia y ordenada. El personal de la recepción no era tan dedicados al servicio, pero el personal del restaurante y la limpieza era muy amable."
ui_bubble_rating bubble_40, septiembre de 2009,R2D2_MX,"Muy buen hotel, sobre todo por la vista del Zócalo.  Reservé una recámara para una persona con vista y no me decepcionaron, es simplemente impactante, sobre todo de noche y en Septiembre con toda la iluminación para las fiestas patrias.  Me hospede por tres días, el cuarto amplio, con una cama king size, baño con tina, closet, escritorio, internet inalambrico, TV con cable y caja fuerte. Todo muy limpio. Tomen en cuenta que es un edificio viejo pero no se está cayendo. Vi que varias personas se quejaban del ruido, pero en realidad no tuve problemas para dormir.  El restaurant de la terraza superior es bastante recomendable por la vista, además, la comida no es mala, y aunque no precisamente barata, está en el promedio de los restaurantes similares, por ejemplo un desayuno bufett,…"
ui_bubble_rating bubble_20, julio de 2008,Marychuy,"tienen buena ubicacion, sus insatalciones son muy viejas y lo aprecias sobretodo en los banos, por otra parte el servicio que le ofrecen auno de su agencia de viajes no es muy recomendable ya que no son del todo claros en costos, fue una gran desepcion."
ui_bubble_rating bubble_30, julio de 2017,erikaaL4604IM,"El proceso de registro no era lo que esperaba. Me encuentro con un pariente en la Ciudad de México y cuando ella llamó para probar y hacer una reserva, le dijo que no tenía un garaje para acomodar su vehículo. Cuando preguntó lo que sus clientes no con sus coches, ella me dijo que ella necesitaba averiguar por su propia cuenta. Muy decepcionado que no pude alojarse en el mismo hotel que el resto de mi familia. El personal pudo haber ofrecido sugerencias o sido más respetuoso al declinar sus peticiones."
ui_bubble_rating bubble_50, junio de 2017,Suzann F,"Vistas de la segunda suite de esquina surrealista de la planta con tres balcones y salón en la azotea y un restaurante. Servicio superior que nos dieron en todo momento. Más muebles y mejor iluminación es necesario. Recomiendo encarecidamente por su ubicación. Utilicé los puntos y conseguí una buena oferta, el precio efectivo que observó fue publicado premium. Como ya han dicho otros, es extremadamente fuerte en esa esquina! Llevar tapones para los oídos si esperas cualquier sueño. No hay aire acondicionado, Feria del agua a presión."
ui_bubble_rating bubble_40, junio de 2017,426royh,"Este es un hermoso hotel en un edificio antiguo que está en el medio de todo. La habitación estaba limpia y bien equipada. La vista del Zócalo (plaza), la bandera, el Palacio Nacional y la bandera grande era maravillosa, pero dependiendo de si o no quieres escuchar los sonidos de la ciudad, el sonido puede ser un problema para algunos. El tráfico de la calle, actividades en el Zócalo, la catedral y las campanas (por lo menos en junio, 2017, las actividades de construcción en la plaza que duró toda la noche) podría estar despierto. No hay aire acondicionado ni calefacción en la habitación, entiendo que es rara vez un problema, pero no requieren que tenía la ventana abierta para que entre aire fresco. . Y el sonido de la ciudad. Yo quería una experiencia de la ciudad de México, y,…"
ui_bubble_rating bubble_20, diciembre de 2011,Irisitaz,"No cuentan con buen servicio, y encima, como es muy antiguo pues hasta huele a viejo y sucio, la verdad no recomiendo el lugar para llevar niños pues la alfombra da asco, pero la vista es bonita, por ver Palacio Nacional y vista al mar de gente"
ui_bubble_rating bubble_10, enero de 2012,viajero21409465,"Nos habian dado referencias buenas y malas del hotel, pero decidimos probarlo, sobre todo por la excelente ubicación, sin embargo, nos encontramos con un hotel muy viejo, con mal olor, crujiente en los pisos de madera debajo de la alfombra, pero lo peor de todo es que en el ultimo dia de nuestra estancia, aparecieron cucarachas primero en el baño, despues, el colmo, en la cama a momento de dormir...y en la mañana algunas seguian apareciendo pequeñas y grandes de la tina del baño,,,total que esa noche la pasamos con la luz prendida, con el miedo de que se nos subieran a la cama y al cuerpo..."
ui_bubble_rating bubble_10, enero de 2011,drvazquezveg,"Durante muchos años viví con la idea de que se trataba de un gran Hotel, pero fué de inicio una gran molestia el llegar hasta su bella ubicación, las calles cerradas por que ahora son peatonales y la falta de un estacionamiento propio hicieron que bajara tres cuadras cargando todas mis maletas entre un mundo de gente, la atención del personal muy buena pero las instalaciones sin mantenimiento las paredes color naranja, los pasillos oscuros, los focos viejos, te hacen sentir miedo, el cuarto de al lado con sellos de clausura, los colchones duros, las almohadas y cobijas con mal olor y el baño con pésimas instalaciones hacen que no pueda recomendarlo, lo único recomendable su restaurante y la vista y ubicación"
ui_bubble_rating bubble_10, enero de 2010,alfredo1570,"El Hotel lo Unico que tiene es buena vista. todo lo demas decepcionante, estuve alli el 26 de enero con mi esposa e hijo, y fue horrible al llegar a la habitacion. cortinas SUCIAS, el cuarto tenia Olor a Mata cucarachas. ademas olia la alfombra a ACAROS. de verdad muy triste , vi el hotel por internet muy bonito. pero al estar alli nada que ver. pedi llamado de despertar .... error nunca me llamaron gracias a Dios tenia alarma en mi Celular. cuando me iba tuve que Gritarle desde el 4 piso al sr. del elvador que estaba dormido en el sofa que por favor enviara el elevador que me tenia que ir. (  eran las 6:00 am. ) De veras no volveria nunca mas a ese hotel."
ui_bubble_rating bubble_40, julio de 2006,penavade,"Buen hotel, buen servicio, estupenda terraza con bar que da a la Plaza del Zócalo."
ui_bubble_rating bubble_50, enero de 2013,Ignacio311092,"Simplemente genial el poder degustar una buena comida en su restaurante y mas con mi familia que no veia hace 8 años. El servicio de primera, la comida adecuada y el toque de subir en ese elevador fue realmente recordar como habia ido ahi hace año. No dejen de visistar esta hotel y restaurante y mas si quieren ver algo en la plaza de la constitución lugar ideal para ello."
ui_bubble_rating bubble_40, noviembre de 2012,Miguel D,"Lo mejor de este hotel es sin duda su ubicación de frente al zócalo, al palacio de nacional y a la catedral metropolitana. Es un hotel antiguo su elevador muy rustico realmente bello. Una desventaja es que si hay algún evento en el zócalo va a ser imposible dormir, sobretodo si la habitación tiene balcón hacia este, por ejemplo, el día que me hospede fue sábado y me toco una reunión de cristianos. La comida es bastante aceptable con una buena variedad y el restaurante en el último piso también cuenta con una vista envidiable. Quizás una pequeña remodelación o mantenimiento no le vendría mal, pues debido a la edad del edificio algunas cosas están algo deterioradas, por ejemplo el piso de la habitación al parecer era de madera con alfombra encima y rechinaba bastante."
ui_bubble_rating bubble_40, noviembre de 2012,oscardan,"Nunca me he hospedado aquí, pero una amiga me llevó al restaurante. Nos ha encantado! La vista es excelente, hacia el palacio presidencial y la Catedral. El buffette me pareció muy bueno, no es excelente, pero muy bueno me pareció. El café es bueno. Recomiendo mucho el restaurante."
ui_bubble_rating bubble_30, noviembre de 2012,Cartierutz,"A pesar de que tiene buena ubicación, la comida es mala, las instalaciones están deterioradas y las camas y almohadas son muy duras. En la habitación que me toco la llave de agua fría del lavamanos tiene fuga."
ui_bubble_rating bubble_10, septiembre de 2012,426carol,"En los comentarios anteriores leí sobre su excelente ubicación pero ni eso porque la zona es ruidosa demasiada gente alrededor.  Sus camas son duras amaneces como si hubieras luchado toda la noche, igual las almohadas, el ascensor es de la prehistoria, con un olor a viejo, el servicio de restaurant malo repiten la comidad lo de la noche lo vuelves a ver en la mañana. Y te dejan como muy cerca del hotel a una cuadra y no tienes servicio de botones tu tienes que cargar tus maletas me toco hacerlo con lluvia.  Pésimo servicio SENCILLAMENTE NO RECOMENDABLE"
ui_bubble_rating bubble_30, agosto de 2012,cris150782,"Buen hotel, tiene una ubicacion privilegiada y todo el Centro Historico lo tienes a tu alcance. en la estadia de dos adultos, me dieron una promocion de desayuno buffet gratis para ambas personas. La vista mientras desayunas es increible. Peeero... yo fui en temporada de mas calor.. y no tiene clima!!! me explicaron que por ser un edificio considerado como monumento nacional e historico, no tiene permitido tener clima. Habia un solo abanico... de esos giratorios que hacia un ruido espantoso.. creo que solo por eso jamas me volveria a hospedar ahi.. al menos en meses de calor!! A dos cuadras, hay muy buenos hoteles con clima, creo que mejor escojeria uno de esos! De lo demas esta bien, el servicio atento y buena comida!"
ui_bubble_rating bubble_40, octubre de 2012,foby72,Muy buen servicio. Bien ubicado tiene acceso ideal para los que van de compras. Las habitaciones estan comodas. Tiene una arquitectura muy bella. Lo verdaderamente maravilloso es el restaurante tiene una vista espectacular una cocina deliciosa sus platillos muy exquisitos.
ui_bubble_rating bubble_40, mayo de 2013,Samir V,"En términos generales el hotel esta muy bien, la ubicacion esta genial, la atención es aceptable, las instalaciones bien conservada, la mejor vista la tienes en el restaurante aunque. Son un poco lentos. Muy recomendable si quieres caminar el centro de la ciudad solo trata de no coincidir con un evento en el zócalo porque el ruido no te dejara dormir ejejejeje "
ui_bubble_rating bubble_40, julio de 2012,Linocvc,"Es un Hotel que tiuene mucho que ver con la Historia colonial y Moderna de México. Aquí en esta area del centro de la ciudad de México,mejor dicho en el corazón del centro de la Ciudad,se encuentra este Hotel,que es un vestigio de los Hoteles elegantes de los dos siglos anteriores y es mucho lo que se puede comentar sobre este establecimiento. En el pasado lejano, fué una casa Condal y después de convertirse en Hotel siempre tuvo que ver con el medio Político-Artistico de la ciudad. Aquí comían Presidentes , porque se encuentra frente al Palacio Nacional y su cocina es reconocida por su Originalidad y Sabor. Entonces no era dificil encontrarse que el comedor se encontraba cerrado, porque algún Presidente estaba comiendo con sus Gentes. Más ceracano en el tiempo y dado su,…"
ui_bubble_rating bubble_50, febrero de 2013,Carlos Enrique D,"Es un hotel antiguo como la mayoría en la ciudad de México  pero este ofrece una excelente vista al Zócalo de la ciudad con la relación vista  – precio,  todo te queda a la mano y no te tienes que preocupar de casi nada, a unos pasos queda Bertico Café sobre madero en donde puedes desayunar muy a gusto con buena carta para elegir, luego déjate llevar por la ciudad y descubre muchas cosas bellas que te ofrece."
ui_bubble_rating bubble_10, noviembre de 2013,Evelyndelaluz,"Desde que llegamos la actitud de recepción fue pésima, no cuenta con estacionamiento y el hotel no le importa ni te ayuda a resolver la situación. Sin convenios con ninguno. Las habitaciones viejas descuidadas, el piso cruje y las sábanas, cortinas, colcha de la peor calidad. Pero lo peor de todo es lo SUCIO que esta, el piso pegajoso y lleno de mugre! No cambian las toallas aunq estén evidentemente sucias. El precio,edad del edificio etc nada se contrapone a la limpieza. No hay justificación! Una experiencia deprimente. "
ui_bubble_rating bubble_30, octubre de 2013,gilberto b,"Un hotel antiguo, que en su época debió haber sido muy elegante y hermoso. Tiene una vista única sobre el zócalo, es espectacular desayunar viendo como izan la bandera. Pero han descuidado mucho el mantenimiento. El servicio es regular y la persona que atiende en la recepción no es para nada amable. Sin embargo tomando en cuenta el precio y la ubicación estratégica me parece que podría ser recomendable para viajeros seleccionados"
ui_bubble_rating bubble_40, octubre de 2013,rominicus,"excelente ubicacion en el centro historico de la ciudad, muy buen trato del personal del hotel desde la recepcion, servicios, comida en general muy bueno. si algo tengo que criticar es la falta de wifi, figura como parte del servicio pero en 8 dias de estadia nunca logre conectarme con el servidor del hotel si con el de otros pasajeros o de la calle. algo para mejorar!! pero recomendable de todas maneras"
ui_bubble_rating bubble_10, septiembre de 2013,chataovalle68,"pésimo servicio al cliente, a excepción de la persona encargada de recepción que nos contrato un taxi el domingo en la madrugada para ir a la basílica y nos acompaño hasta el vehículo y nos ayudo la primera noche con una cama adicional, las instalaciones totalmente deterioradas, reservamos 3 habitaciones con 3 camas cada una y únicamente nos asignaron 1 habitacion y las otras dos fueron con 2 camas, no había agua en  la ducha asi que mis compañeras de viaje tuvieron que ir a otra  habitación todos los días para poder ducharse, la alfombras sucias con polvo, las toallas no eran blancas sino grises y deshilachadas por viejas, mi cama eran tablas unidas con grapas y clavos y un colchón encima,los banos viejos sin mantenimiento, al entrar encontré cabellos en la ducha."
ui_bubble_rating bubble_20, agosto de 2013,Lau022013,"Excelente ubicación, habitación pequeña, frialdad del personal, pésima comida, sin estacionamiento y sin indicaciones para entrar al hotel. Te dan el desayuno pero es muy mala la cocina y la música que tocan. Se ve abandonado."
ui_bubble_rating bubble_40, marzo de 2014,TemplarioAzteca,"Una ubicación excelente para contemplar La Plaza de la Constitución desde su restaurante en el último piso, el buffet de buen sabor y gusto, muy variado. Los meseros muy amables. Las habitaciones con los servicios básicos, a mi gusto nada extraordinario pero agradables. La comodidad de visitar la catedral, el templo mayor y andar caminando rumbo a la torre latino americana, el palacio de bellas artes,el sanborns de los azulejos y tantos lugares interesantes del centro hce que valga la pena visitarlo"
ui_bubble_rating bubble_50, diciembre de 2013,Gilberto Gomez,"Íbamos prevenidos pues era el primer viaje a esta ciudad. Pero nos encontramos un magnifico hotel, con excelente ubicación; pegado al afamado zócalo. Las habitaciones que dan hacia la plaza imperdibles. La tranquilidad que se respira denotan lo cuidado que lo tienen. Buena comida en su restaurante situado en el séptimo piso; una terraza pa disfrutar esa parte de la ciudad.   Tenemos entendido que perteneció a alguien de la corte del rey, su representante. Llama la atención lo bien cuidado que esta. Un personal atento y loo mejor que salias y ya estabas en el corazón de México DF, frente a la catedral, Palacio de gobierno, todo el centro histórico pal disfrute"
ui_bubble_rating bubble_10, mayo de 2013,JuanitoRison,"La ubicación es buena pero el servicio es pésimo, en la recepción nos trataban como si les hubiésemos pedido un hospedaje gratuito pero si llegaban extranjeros les cambiaba la cara mágicamente a todo el personal de recepción, a ellos si les atendían con una sonrisa en la cara y muy amablemente, mientras que a los mexicanos como nosotros, pues poco les faltaba para ignorarnos. Llegamos a la habitación y pedimos camas king size y nos ""improvisaron"" unas juntando dos camas individuales lo que resultó más que incómodo porque con el movimiento nocturno se iban separando las camas y terminabas en un hoyo a punto de caer al suelo. La bañera goteaba toda la noche y el baño tenía el vidrio de la venta roto por lo que entraba por ahí toda clase de olores y sonidos. Al pedirle al personal,…"
ui_bubble_rating bubble_40, diciembre de 2013,Guadalupe S,"La ubicación es excelente, nos dieron habitación con balcon, que tiene una vista hermosa del zocalo, además en diciembre, estaba el arbolito de navidad...  La atención de los empleados es muy buena...   Lo que hay que tomarse en cuenta es que la camas son muy duras,  y en el sexto piso, se escucha el ruido de las sillas del restaurante que esta en el septimo, asi que no es para dormir mucho jaja  Pero si lo recomiendo, esta limpio, hay buena atención, excelente ubicación, buen trato..."
ui_bubble_rating bubble_50, septiembre de 2013,VianyOZ,"Uno de mis favoritos en la ciudad de México dado a su ubicación exactamente enfrente del zocalo, es una gran opcion en septiembre ya que la vista para el desfile es ideal, ademas de su restaurant que se encuentra en la terraza es muy bueno."
ui_bubble_rating bubble_30, febrero de 2014,cpascuali,"Recomiendo el Hotel en cuanto a ubicación y al precio, esta Ubicado en el zocalo, la mejor zona para hacer turismo, ya que esta enfrente la sede del gobierno la catedral, y no es una zona peligrosa uno puede caminar tranquilo"
ui_bubble_rating bubble_40, agosto de 2014,Aldo Z,"Un hotel de estilo clásico en el corazon de la ciudad de México, servicios de buen nivel precio justo y un restaurante con una terraza envidiable y un bufete muy completo. Una buena opción para quien va a conocer el DF por su estupenda ubicación pueden recorrer el centro historico, caminar por reforma llegar a bellas artes en un media hr. muy entretenida."
ui_bubble_rating bubble_30, julio de 2014,Nmujica,"Es una conveniente opción si buscas estar ubicado cerca de los atractivos del centro de la ciudad, que la verdad son muchos!!. A la hora del desayuno cuentas con la vista directa al zócalo, palacio de gobierno y catedral de la ciudad. El desayuno es regular y las habitaciones promedio, pero tienen paquetes de 3 noches por 2 que con la ubicación y la vista a la hora de desayunar pagan con creces el precio. "
ui_bubble_rating bubble_50, abril de 2014,Myriam T,"El pasado 11 de abril, festejamos mi esposo y yo su cumpleaños, excelente lugar!!! la atención del personal del hotel fue muy hospitalaria, la habitación era con vista al zócalo de verdad algo impresionante!! nosotros vivimos en la ciudad de México y cualquiera pensaría que no vale la pena pagar un hotel en la misma ciudad donde vives!! pero de verdad fue toda una experiencia dormir en pleno zócalo con una vista maravillosa, frente a palacio nacional!! sentir como se va callando la ciudad mientras anochece y asomarte por la ventana antes del amanecer y ver como poco a poco se va iluminando la ciudad!! de verdad una excelente experiencia!!! mi esposo súper feliz que para mi fue lo mejor!! y en la mañana subir a esa terraza con esa vista excepcional y tomarte un rico café, fruta,…"
ui_bubble_rating bubble_30, mayo de 2014,Carlos B,"Es un hotel con gran ubicación y construcción antigua. No cuenta con estacionamiento. El servicio en general es muy bueno, pero el personal de recepción no es muy amable y no les interesa resolver las peticiones solicitadas por los huéspedes, aparte del modo nada amable. El desayuno no es suficiente y si se acaba ya no hacen más. La limpieza es buena pero la iluminación es mala, por lo que deberían mejorar. Si uno llega tarde al hotel es muy probable que esté cerrado y se tiene que tocar  la puerta para que alguien abra."
ui_bubble_rating bubble_20, septiembre de 2014,Lo M,"Es un hotel viejo que no ha tenido muchisimo mantenimiento.  La habitacion era decente, limpia. Solo hay abanico .  En cambio la ubicacion es excelente frente al Zocalo  por lo que teniamos una vista espectacular.  El personal muy gentil . El internet no llega a las habitaciones asi que hay que ir a la recepcion ."
ui_bubble_rating bubble_40, julio de 2014,luisafe68,"Es un hotel cálido donde la madera esta presente en cada uno de sus rincones. Al ingresar uno puede sentir que se ha transportado a otra epoca. Su ubicacion es maravillosa, en todo el centro la ciuidad, cerca a la  virgen de Gudalupe y su catedral, el Zocalo, el palacio Nacional. Su terraza ideal para tomar al finalizar la tarde de una margarita."
ui_bubble_rating bubble_10, agosto de 2014,Pepe G,"El hotel está en pésimo estado, encontramos la habitación asquerosamente sucia, el agua caliente tarda 10 minutos en salir, la TV tiene falla en el cable de la señal y hay que estarla ajustando manualmente, NO había aire acondicionado y solo un abanico barato que no tenía botón de prendido y apagado, en la mañana hacen mucho ruido al parecer suben cosas con una grúa manual o algo similar... el elevador tienes que esperar a que una persona lo opere sino no lo puedes usar... la persona de front desk deja mucho que desear... NO lo recomiendo y definitivamente NO lo voy a usar de nuevo. PESIMO HOTEL arruinaron mis vacaciones..."
ui_bubble_rating bubble_30, agosto de 2014,Josue C,"El hotel esta en muy mal estado. habitaciones, camas baños nesitan una remodelacion urgente.  en ese rango de precios se puede conseguir algo mejor. La vista al Zocalo es Excelente solo 2 hoteles tienen esa vista."
